Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant100	Y	Timeline3	P1Sa+15s	1	P1Sa	value-L04	292	292	292	292	1	5686	292	292	292	292	292	1	5686	292	292	292	292	292	1	111529	292	333	333	333	333	1	111487	333	0	5644	5978	130.45	127.49
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	i++	1058	353	225	458	3	3092	458	1058	353	225	458	3	3092	458	1075	537	458	617	2	138364	458	1150	575	492	658	2	138330	492	1	3058	3550	116.18	339.72
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	i<x;	2625	262	125	492	10	1059	125	2500	278	150	492	9	1234	283	2750	550	150	1075	5	136331	458	2933	587	183	1108	5	136289	500	4	1017	1517	217.45	135.97
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	int i = 0;	1325	221	117	392	6	900	117	942	235	125	392	4	1558	392	1325	221	117	392	6	136172	117	1491	249	117	433	6	136172	117	0	1517	1017	135.97	217.45
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	L01-F	1333	148	67	208	9	417	158	983	140	67	208	7	417	158	1575	525	183	1042	3	135689	350	1625	542	183	1058	3	135656	383	4	384		108.29	
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	L02-F	5175	259	117	492	20	900	117	4666	274	125	492	17	1234	283	5658	943	167	2650	6	136172	2650	5824	971	200	2650	6	136172	2650	12	8891	3550	97.66	339.72
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	L03-F	3809	224	67	617	17	3617	375	3116	240	67	617	13	3617	375	4534	1134	233	2684	4	138889	1242	4767	1192	275	2768	4	138822	1308	9	3550	8891	339.72	97.66
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	L04-F	783	196	133	283	4	5233	167	617	206	133	283	3	5566	200	1142	1142	1142	1142	1	140505	1142	1142	1142	1142	1142	1	140505	1142	0		6375		173.07
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	P1-Whole-F	11492	217	67	617	53	217	167	9774	227	67	617	43	217	167	14783	14783	14783	14783	1	135489	14783	14808	14808	14808	14808	1	135464	14808	33				
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	value-L03	792	264	200	375	3	3617	375	792	264	200	375	3	3617	375	792	264	200	375	3	138889	375	958	319	217	442	3	138822	442	0	3550	3992	339.72	90.41
Participant611	Y	Timeline4	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	i++	533	133	108	167	4	10770	108	275	137	108	167	2	10770	108	667	222	108	442	3	170424	108	708	236	117	458	3	170399	133	0				
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	i<x;	1108	158	108	250	7	8387	192	858	143	108	192	6	8387	192	1317	329	117	517	4	168041	192	1408	352	175	533	4	168032	200	1	10478	8579	246.17	37.17
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	int i = 0;	2775	163	67	350	17	3612	225	1708	142	67	283	12	4371	67	3708	1854	958	2750	2	163266	958	3741	1871	958	2783	2	163266	958	4		7854		139.88
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	L01-F	1617	162	75	442	10	446	117	1175	131	75	175	9	446	117	2358	786	117	2116	3	160100	117	2450	817	142	2141	3	160050	167	0		10478		246.17
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	L02-F	4550	157	67	350	29	3612	225	2975	142	67	283	21	4371	67	6341	906	117	4241	7	163266	4241	6449	921	117	4241	7	163266	4241	5	10478	7854	246.17	139.88
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	L03-F	217	108	75	142	2	12703	142	217	108	75	142	2	12703	142	217	108	75	142	2	172357	142	250	125	83	167	2	172332	167	0	13703		33	
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	L04-F	542	135	100	167	4	14120	108	275	138	108	167	2	14120	108	758	758	758	758	1	173773	758	775	775	775	775	1	173757	775	0				
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	P1-Whole-F	9238	149	14	442	62	254	83	6358	135	67	292	47	254	83	14504	7252	4647	9857	2	159908	9857	14587	7294	4663	9924	2	159841	9924	13		10112		370.83
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	value-L03	142	142	142	142	1	12703	142	142	142	142	142	1	12703	142	142	142	142	142	1	172357	142	167	167	167	167	1	172332	167	0				
Participant237	Y	Timeline5	P1Sa+15s	1	P1Sa	value-L04	167	167	167	167	1	14570	167	0	0			0			167	167	167	167	1	174223	167	175	175	175	175	1	174215	175	0				
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	i++	533	533	533	533	1	5212	533	0	0			0			533	533	533	533	1	125410	533	550	550	550	550	1	125394	550	0	5195		146.05	
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	i<x;	2116	265	192	533	8	3446	200	2116	265	192	533	8	3446	200	2250	750	242	1750	3	123644	1750	2316	772	275	1767	3	123627	1767	5	14628	5195	184.41	146.05
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	int i = 0;	1589	177	47	350	9	2254	67	1192	170	67	283	7	2254	67	1714	428	47	1058	4	122452	1058	1839	460	97	1067	4	122444	1067	4	12386	12536	156.84	145.57
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	L01-F	1250	208	75	400	6	346	75	642	214	75	400	3	346	75	1425	712	592	833	2	120544	833	1508	754	625	883	2	120494	883	2	12536	13161	145.57	86.04
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	L02-F	4838	230	47	533	21	1754	133	3725	219	67	533	17	1754	133	5613	1871	408	4341	3	121952	4341	5688	1896	425	4366	3	121927	4366	14	1729	6095	224.04	425.3
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	L03-F	1125	225	100	408	5	6345	225	608	203	100	283	3	6345	225	1158	290	100	725	4	126544	225	1292	323	125	750	4	126510	258	0	6312	13495	204.49	107.17
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	P1-Whole-F	11938	225	47	725	53	346	75	9282	221	67	725	42	346	75	14654	14654	14654	14654	1	120544	14654	14704	14704	14704	14704	1	120494	14704	37				
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	value-L03	383	192	100	283	2	9637	283	383	192	100	283	2	9637	283	383	192	100	283	2	129835	283	458	229	158	300	2	129818	300	0	13336	13495	342.21	107.17
Participant214	N	Timeline3	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	i++	958	319	92	675	3	1521	92	958	319	92	675	3	1521	92	958	319	92	675	3	187932	92	1033	344	125	692	3	187899	125	0	10120	10337	93.52	109.62
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	i<x;	3566	297	83	692	12	3904	358	3566	297	83	692	12	3904	358	4158	832	267	1508	5	190315	1508	4308	862	292	1567	5	190257	1567	3	3846	10120	150.88	93.52
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	int i = 0;	1833	183	75	533	10	2637	75	1650	183	75	533	9	2637	75	1950	487	75	1058	4	189049	75	2025	506	92	1092	4	189032	92	6	8353	3746	122.76	74.89
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	L01-F	333	111	75	142	3	346	117	333	111	75	142	3	346	117	383	192	75	308	2	186757	308	442	221	92	350	2	186715	350	1	304	6487	247.85	66.13
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	L02-F	6574	243	75	692	27	1521	92	6391	246	75	692	26	1521	92	7933	1133	267	3816	7	187932	400	8133	1162	292	3850	7	187899	433	12	3846	1921	150.88	123.85
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	L03-F	747	125	47	183	6	12661	167	700	140	83	183	5	12661	167	864	216	47	467	4	199073	167	1005	251	97	492	4	199039	200	1	12628	12828	65.84	133.63
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	L04-F	250	250	250	250	1	13995	250	250	250	250	250	1	13995	250	250	250	250	250	1	200406	250	300	300	300	300	1	200356	300	0	13945	14245	356.33	154.46
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	P1-Whole-F	10117	195	47	692	52	0	146	9466	201	67	692	47	179	125	13717	4572	654	9171	3	186411	654	13792	4597	654	9213	3	186411	654	30	5787		179.14	
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	value-L03	214	107	47	167	2	12661	167	167	167	167	167	1	12661	167	214	107	47	167	2	199073	167	297	149	97	200	2	199039	200	0	12628	12828	65.84	133.63
Participant900	N	Timeline4	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	i++	283	94	83	108	3	3368	92	108	108	108	108	1	11659	108	283	94	83	108	3	124539	92	342	114	92	125	3	124539	92	0				
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	i<x;	1368	105	67	218	13	0	218	1033	94	67	192	11	3559	192	2926	488	67	1708	6	121171	218	3076	513	83	1733	6	121171	218	1	11317		184.42	
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	int i = 0;	425	142	75	225	3	6309	75	75	75	75	75	1	6309	75	425	142	75	225	3	127481	75	433	144	83	225	3	127472	83	0				
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	L01-F	2433	162	67	317	15	426	83	2433	162	67	317	15	426	83	2850	712	167	2008	4	121598	217	2941	735	192	2025	4	121581	233	8	12800	11317	153.27	184.42
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	L02-F	2076	109	67	225	19	0	218	1216	94	67	192	13	3559	192	5401	772	67	3300	7	121171	218	5501	786	83	3325	7	121171	218	1	11317		184.42	
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	L03-F	325	108	83	133	3	2110	108	325	108	83	133	3	2110	108	650	650	650	650	1	123281	650	708	708	708	708	1	123223	708	0		2760		86.08
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	P1-Whole-F	5567	129	67	317	43	0	218	4549	126	67	317	36	426	83	15000	15000	15000	15000	1	121171	15000	15000	15000	15000	15000	1	121171	15000	13				
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	i++	1167	194	75	408	6	8188	142	1167	194	75	408	6	8188	142	1325	1325	1325	1325	1	142754	1325	1358	1358	1358	1358	1	142721	1358	3	8155		124.84	
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	i<x;	1250	208	75	533	6	6430	533	1250	208	75	533	6	6430	533	1725	1725	1725	1725	1	140996	1725	1758	1758	1758	1758	1	140963	1758	2	6397	8155	73.24	124.84
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	int i = 0;	1617	162	75	417	10	4122	108	1617	162	75	417	10	4122	108	2275	2275	2275	2275	1	138688	2275	2308	2308	2308	2308	1	138655	2308	5	4089	6397	175.66	73.24
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	L01-F	1841	167	67	733	11	459	83	1841	167	67	733	11	459	83	3521	1761	325	3196	2	135025	3196	3638	1819	383	3255	2	134967	3255	3	401		113.27	
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	L02-F	4441	171	75	533	26	3747	142	4441	171	75	533	26	3747	142	5941	5941	5941	5941	1	138313	5941	5991	5991	5991	5991	1	138263	5991	14				
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	L03-F	1592	145	67	392	11	10113	167	1233	154	75	392	8	10113	167	2841	1421	300	2541	2	144679	2541	2883	1442	308	2575	2	144646	2575	2				
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	P1-Whole-F	8124	162	67	733	50	267	133	7766	165	67	733	47	267	133	14733	14733	14733	14733	1	134833	14733	14808	14808	14808	14808	1	134758	14808	20				
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	value-L03	125	125	125	125	1	10596	125	125	125	125	125	1	10596	125	125	125	125	125	1	145162	125	158	158	158	158	1	145129	158	0		10721		40.28
Participant323	N	Timeline3	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	i++	1325	265	192	342	5	2629	242	1325	265	192	342	5	2629	242	1375	687	242	1133	2	111178	242	1458	729	283	1175	2	111137	283	2	2587	2871	100.9	239.71
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	i<x;	1708	244	117	608	7	2179	225	1708	244	117	608	7	2179	225	1975	658	142	1425	3	110728	408	2083	694	175	1458	3	110687	450	0	14720	2587	356.05	100.9
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	int i = 0;	2550	196	75	550	13	1262	108	2142	195	75	550	11	1262	108	3200	800	167	1900	4	109812	825	3291	823	192	1900	4	109787	850	4	1238	6370	122.58	138.88
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	L01-F	617	154	67	233	4	321	83	550	183	83	233	3	321	83	683	228	83	367	3	108870	83	758	253	108	367	3	108845	108	0	296	404	74.37	79.88
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	L02-F	6141	219	75	608	28	1038	200	5733	220	75	608	26	1038	200	7774	3887	2441	5333	2	109587	5333	7808	3904	2441	5366	2	109553	5366	13	1004	6370	242.69	138.88
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	L03-F	1725	216	92	392	8	6937	92	1633	233	125	392	7	7495	267	1933	644	92	1150	3	115486	92	2041	680	133	1167	3	115444	133	3	6895		177.91	
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	L04-F	725	121	92	150	6	8953	117	458	115	92	150	4	8953	117	892	446	125	767	2	117503	767	958	479	142	817	2	117453	817	2	8903		326.77	
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	P1-Whole-F	10791	204	67	608	53	204	92	9957	212	75	608	47	204	92	14079	4693	200	10016	3	108753	200	14171	4724	208	10066	3	108745	208	26	721	404	133.44	79.88
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	value-L03	500	167	92	275	3	6937	92	408	204	133	275	2	7812	133	500	167	92	275	3	115486	92	592	197	133	317	3	115444	133	0	6895	7945	177.91	222.58
Participant708	N	Timeline4	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	i++	842	210	133	408	4	13943	408	408	408	408	408	1	13943	408	1008	1008	1008	1008	1	133107	1008	1025	1025	1025	1025	1	133091	1025	0	13926		39.3	
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	i<x;	1217	174	92	250	7	8535	100	1116	186	92	250	6	8660	183	1392	464	92	825	3	127700	825	1417	472	108	825	3	127700	825	3		9360		202.96
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	int i = 0;	4075	214	67	433	19	1777	317	3125	223	67	433	14	1777	317	4983	997	508	1617	5	120942	508	5191	1038	550	1666	5	120900	550	5	1736	2286	241.45	128.69
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	L01-F	2050	158	67	317	13	1002	158	1983	165	75	317	12	1002	158	2783	464	100	883	6	120167	158	2966	494	117	892	6	120134	192	3	969	3877	122.66	113.26
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	L02-F	6283	203	67	433	31	1777	317	4799	218	67	433	22	1777	317	8241	2747	508	3908	3	120942	508	8374	2791	550	3958	3	120900	550	11	1736	2286	241.45	128.69
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0			49	49	49	49	1	134116	49	0				
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	P1-Whole-F	9407	184	67	433	51	1002	158	7857	192	67	433	41	1002	158	13073	3268	100	9465	4	120167	2875	13181	3295	117	9473	4	120134	2908	23	969	3877	122.66	113.26
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0			49	49	49	49	1	134116	49	0				
Participant842	N	Timeline5	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	i++	358	358	358	358	1	5301	358	0	0			0			358	358	358	358	1	102129	358	383	383	383	383	1	102104	383	0	5276		92.24	
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	i<x;	950	475	83	867	2	4143	867	83	83	83	83	1	5193	83	1133	1133	1133	1133	1	100971	1133	1167	1167	1167	1167	1	100938	1167	0		5276		92.24
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	int i = 0;	2500	250	75	525	10	2535	392	2158	240	75	525	9	2535	392	2675	892	608	1342	3	99363	608	2775	925	642	1383	3	99330	642	6	2501	3143	113.87	106.28
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	L01-F	1925	214	92	517	9	201	92	1367	228	117	517	6	1101	117	2183	546	317	858	4	97030	625	2283	571	342	875	4	96996	658	2	168	11492	134.22	79.21
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	L02-F	4316	270	75	867	16	2293	208	2750	212	75	525	13	2293	208	4908	2454	1542	3366	2	99121	3366	4966	2483	1558	3408	2	99080	3408	11				
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	L03-F	1200	300	192	433	4	5784	267	1200	300	192	433	4	5784	267	1333	1333	1333	1333	1	102613	1333	1375	1375	1375	1375	1	102571	1375	2		7117		321.29
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	L04-F	3058	218	75	433	14	7159	183	2808	216	75	433	13	7159	183	3583	3583	3583	3583	1	103987	3583	3625	3625	3625	3625	1	103946	3625	9	7117		321.29	
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	P1-Whole-F	10499	244	75	867	43	201	92	8124	226	75	525	36	1101	117	12174	2029	317	8449	6	97030	625	12332	2055	342	8491	6	96996	658	25	168	11492	134.22	79.21
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P1Sa+15s	1	P1Sa	value-L04	717	239	192	292	3	7617	192	717	239	192	292	3	7617	192	717	239	192	292	3	104446	192	850	283	242	358	3	104396	242	0	7567	7809	150.06	151.58
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	i++	1991	498	192	908	4	7828	217	1991	498	192	908	4	7828	217	2291	2291	2291	2291	1	123590	2291	2300	2300	2300	2300	1	123582	2300	1				
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	i<x;	1783	255	100	500	7	5228	208	1783	255	100	500	7	5228	208	2091	1046	208	1883	2	120990	208	2141	1071	242	1900	2	120957	242	3	5195	5437	99.09	80.92
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	int i = 0;	1725	192	67	408	9	262	108	1317	219	108	408	6	262	108	2000	400	108	1250	5	116024	108	2125	425	142	1258	5	115991	142	1	1587	370	198.01	208.57
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	L01-F	1316	188	75	433	7	412	142	883	147	75	300	6	412	142	1450	725	650	800	2	116174	800	1517	758	675	842	2	116132	842	3	370	1212	208.57	163.81
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	L02-F	7716	249	67	908	31	262	108	7224	268	83	908	27	262	108	9649	3216	108	9032	3	116024	108	9716	3239	142	9032	3	115991	142	14	1212	370	163.81	208.57
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	L03-F	2100	191	67	458	11	11919	133	2008	201	67	458	10	11919	133	2466	1233	242	2225	2	127681	242	2516	1258	275	2241	2	127648	275	5		12161		130.91
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	P1-Whole-F	11455	220	67	908	52	262	108	10299	229	67	908	45	262	108	14738	14738	14738	14738	1	116024	14738	14771	14771	14771	14771	1	115991	14771	27				
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	value-L03	267	89	67	133	3	11919	133	267	89	67	133	3	11919	133	308	154	67	242	2	127681	242	383	192	108	275	2	127648	275	0	12569	12161	127.18	130.91
Participant157	Y	Timeline4	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	i<x;	250	125	117	133	2	13155	133	250	125	117	133	2	13155	133	250	125	117	133	2	120923	133	300	150	142	158	2	120898	158	0		13289		38.83
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	int i = 0;	383	128	67	200	3	1490	117	67	67	67	67	1	14539	67	383	128	67	200	3	109257	117	442	147	83	217	3	109232	142	0	9889		70.68	
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	L01-F	583	97	75	175	6	990	75	417	104	75	175	4	990	75	1725	575	75	1558	3	108757	75	1750	583	92	1558	3	108732	100	0				
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	L02-F	633	127	67	200	5	1490	117	317	106	67	133	3	13155	133	742	185	117	292	4	109257	117	825	206	142	308	4	109232	142	0	9889	13289	70.68	38.83
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	L03-F	392	196	175	217	2	3765	217	0	0			0			750	750	750	750	1	111532	750	750	750	750	750	1	111532	750	0				
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	P1-Whole-F	3186	118	67	283	27	990	75	1791	119	67	283	15	990	75	13143	6572	6236	6908	2	108757	6908	13168	6584	6236	6933	2	108732	6933	3				
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	value-L03	175	175	175	175	1	4340	175	0	0			0			175	175	175	175	1	112107	175	200	200	200	200	1	112082	200	0				
Participant316	Y	Timeline5	P1Sa+15s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
