Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant536	Y	Timeline2	P1Ca+05s	1	P1Ca	P1-Whole-F	3116	148	8	300	21	218	108	2491	166	67	300	15	818	200	4782	4782	4782	4782	1	101862	4782	4782	4782	4782	4782	1	101862	4782	7				
Participant536	Y	Timeline2	P1Ca+05s	1	P1Ca	value-L03	183	92	75	108	2	218	108	0	0			0			183	92	75	108	2	101862	108	183	92	75	108	2	101862	108	0				
Participant536	Y	Timeline2	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	int i = 0;	993	331	67	610	3	2765	67	383	192	67	317	2	2765	67	1301	651	610	692	2	127206	692	1351	676	643	708	2	127190	708	0	4357		182.02	
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	L01-F	1691	188	100	367	9	466	358	1533	192	100	367	8	466	358	2183	1092	358	1825	2	124906	1825	2225	1112	383	1841	2	124890	1841	3		2290		91.86
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	L02-F	1601	267	67	610	6	2315	250	992	198	67	317	5	2315	250	2043	1021	901	1142	2	126756	1142	2085	1042	918	1167	2	126731	1167	2	2290		91.86	
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	L04-F	291	291	291	291	1	0	291	0	0			0			291	291	291	291	1	124441	291	291	291	291	291	1	124441	291	0				
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	P1-Whole-F	3583	224	67	610	16	0	291	2525	194	67	367	13	466	358	5000	5000	5000	5000	1	124441	5000	5000	5000	5000	5000	1	124441	5000	7				
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	i++	258	129	125	133	2	3734	133	258	129	125	133	2	3734	133	275	275	275	275	1	123484	275	308	308	308	308	1	123451	308	1				
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	i<x;	517	103	67	183	5	2634	100	517	103	67	183	5	2634	100	867	867	867	867	1	122384	867	900	900	900	900	1	122351	900	0	2600		87.15	
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	int i = 0;	450	150	133	175	3	884	142	450	150	133	175	3	884	142	492	246	142	350	2	120634	142	550	275	175	375	2	120601	175	1	851	1026	56.38	58.05
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	L01-F	1008	144	75	192	7	401	142	1008	144	75	192	7	401	142	1250	625	308	942	2	120151	308	1325	662	358	967	2	120101	358	3	1026	709	58.05	105.07
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	L02-F	1525	117	67	183	13	734	117	1525	117	67	183	13	734	117	2275	1137	292	1983	2	120484	292	2333	1167	317	2016	2	120459	317	6	709	1026	105.07	58.05
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	L03-F	558	140	108	200	4	4109	142	358	119	108	142	3	4109	142	891	891	891	891	1	123859	891	900	900	900	900	1	123851	900	1				
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	P1-Whole-F	3091	129	67	200	24	401	142	2891	126	67	192	23	401	142	4599	4599	4599	4599	1	120151	4599	4649	4649	4649	4649	1	120101	4649	13				
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	value-L03	108	108	108	108	1	4267	108	108	108	108	108	1	4267	108	108	108	108	108	1	124017	108	125	125	125	125	1	124001	125	0	4250		37.98	
Participant267	Y	Timeline1	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	i++	183	183	183	183	1	3086	183	183	183	183	183	1	3086	183	183	183	183	183	1	117433	183	192	192	192	192	1	117425	192	0				
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	i<x;	800	160	67	325	5	236	67	408	136	75	225	3	1328	108	833	208	67	333	4	114584	67	933	233	75	358	4	114575	75	1	1278		212.47	
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	int i = 0;	648	108	6	225	6	1194	83	642	128	83	225	5	1194	83	673	135	6	383	5	115542	83	798	160	48	417	5	115525	100	1	4952	1278	102.35	212.47
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	L01-F	392	131	125	142	3	728	125	267	133	125	142	2	4144	142	458	229	125	333	2	115075	125	550	275	175	375	2	115025	175	0		4477		189.4
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	L02-F	2264	142	6	325	16	236	67	1866	144	75	225	13	336	125	3397	1132	6	2983	3	114584	408	3498	1166	48	3033	3	114575	417	4	4952	3894	102.35	139.67
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	L03-F	333	111	75	133	3	3944	75	258	129	125	133	2	4619	133	408	204	75	333	2	118292	75	467	233	125	342	2	118242	125	0	3894	4952	139.67	102.35
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	L04-F	100	100	100	100	1	4511	100	100	100	100	100	1	4511	100	100	100	100	100	1	118858	100	133	133	133	133	1	118825	133	0	4477	4611	189.4	42.4
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	P1-Whole-F	3089	134	6	325	23	236	67	2491	138	75	225	18	336	125	4764	4764	4764	4764	1	114584	4764	4772	4772	4772	4772	1	114575	4772	8				
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	i++	625	208	150	258	3	3055	217	625	208	150	258	3	3055	217	625	208	150	258	3	113306	217	767	256	200	300	3	113256	267	0	3005	3271	90.74	129.13
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	i<x;	300	300	300	300	1	3296	300	300	300	300	300	1	3296	300	300	300	300	300	1	113548	300	325	325	325	325	1	113523	325	0	3271	3596	129.13	97.6
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	int i = 0;	333	167	108	225	2	1838	108	333	167	108	225	2	1838	108	333	167	108	225	2	112090	108	350	175	117	233	2	112081	117	0		2488		72.61
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	L01-F	892	223	208	233	4	538	208	892	223	208	233	4	538	208	1175	1175	1175	1175	1	110790	1175	1200	1200	1200	1200	1	110765	1200	2				
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	L02-F	1450	181	83	300	8	1838	108	1367	195	108	300	7	1838	108	1775	592	150	975	3	112090	650	1883	628	200	1025	3	112081	658	3	3005	2488	90.74	72.61
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	L03-F	500	167	142	200	3	4146	200	500	167	142	200	3	4146	200	542	271	200	342	2	114398	200	658	329	267	392	2	114331	267	1	4546	4346	282.27	265.32
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	P1-Whole-F	3267	181	75	300	18	538	208	3183	187	75	300	17	538	208	4462	4462	4462	4462	1	110790	4462	4487	4487	4487	4487	1	110765	4487	12				
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	value-L03	358	179	158	200	2	4146	200	358	179	158	200	2	4146	200	358	179	158	200	2	114398	200	475	237	208	267	2	114331	267	0	4546	4346	282.27	265.32
Participant402	N	Timeline1	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	i<x;	417	417	417	417	1	3960	417	417	417	417	417	1	3960	417	417	417	417	417	1	116646	417	433	433	433	433	1	116629	433	0	3943	4376	36.64	53.77
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	int i = 0;	1782	255	167	500	7	718	250	1358	272	167	500	5	718	250	1957	652	182	1200	3	113404	575	2049	683	224	1225	3	113379	600	2	693		92.53	
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	L01-F	67	67	67	67	1	2368	67	67	67	67	67	1	2368	67	67	67	67	67	1	115054	67	75	75	75	75	1	115046	75	0		2435		65.64
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	L02-F	2440	271	167	500	9	452	242	2016	288	167	500	7	452	242	2640	660	182	1200	4	113138	842	2757	689	224	1225	4	113104	875	3	2435	4376	65.64	53.77
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	L03-F	1475	164	67	358	9	218	125	1033	172	67	358	6	218	125	1641	410	125	867	4	112904	125	1766	442	217	883	4	112813	217	2	127	3943	252.12	36.64
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	P1-Whole-F	3982	210	67	500	19	218	125	3116	223	67	500	14	218	125	4782	4782	4782	4782	1	112904	4782	4873	4873	4873	4873	1	112813	4873	9	127		252.12	
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	value-L03	625	208	125	358	3	218	125	483	242	125	358	2	218	125	658	329	125	533	2	112904	125	775	387	217	558	2	112813	217	0	127		252.12	
Participant469	N	Timeline2	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	i<x;	240	120	98	142	2	4744	142	142	142	142	142	1	4744	142	256	256	256	256	1	119950	256	273	273	273	273	1	119933	273	1				
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	int i = 0;	1558	260	100	525	6	2577	100	1067	356	192	525	3	2969	350	2041	2041	2041	2041	1	117784	2041	2066	2066	2066	2066	1	117759	2066	1	2552		88.42	
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	L01-F	1008	101	67	192	10	219	92	1008	101	67	192	10	219	92	1633	1633	1633	1633	1	115426	1633	1683	1683	1683	1683	1	115376	1683	4	169	1852	178.64	152.48
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	L02-F	2398	218	98	525	11	1886	167	1808	258	125	525	7	1886	167	3114	3114	3114	3114	1	117092	3114	3148	3148	3148	3148	1	117059	3148	4	1852		152.48	
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	P1-Whole-F	3406	162	67	525	21	219	92	2817	166	67	525	17	219	92	4781	4781	4781	4781	1	115426	4781	4831	4831	4831	4831	1	115376	4831	9	169		178.64	
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	int i = 0;	1017	169	108	225	6	1360	175	1017	169	108	225	6	1360	175	1150	383	225	492	3	105737	433	1258	419	267	525	3	105703	467	2	3818	1793	176.16	164.25
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	L01-F	1807	226	75	367	8	527	208	1683	240	75	367	7	527	208	1973	395	124	700	5	104903	700	2098	420	132	733	5	104870	733	2	4343	2968	98.37	95.97
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	L02-F	1017	169	108	225	6	1360	175	1017	169	108	225	6	1360	175	1150	383	225	492	3	105737	433	1258	419	267	525	3	105703	467	2	3818	1793	176.16	164.25
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	L03-F	333	167	75	258	2	319	75	333	167	75	258	2	319	75	333	167	75	258	2	104695	75	383	192	83	300	2	104687	83	0	1793	2093	164.25	169.18
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	P1-Whole-F	3350	197	75	367	17	0	194	3033	202	75	367	15	319	75	4192	1397	550	2093	3	104377	2093	4250	1417	575	2093	3	104377	2093	9		2093		169.18
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	value-L03	333	167	75	258	2	319	75	333	167	75	258	2	319	75	333	167	75	258	2	104695	75	383	192	83	300	2	104687	83	0	1793	2093	164.25	169.18
Participant365	N	Timeline1	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	i++	175	87	67	108	2	4005	108	175	87	67	108	2	4005	108	483	483	483	483	1	230180	483	500	500	500	500	1	230163	500	0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	i<x;	383	192	158	225	2	3730	158	158	158	158	158	1	3730	158	383	192	158	225	2	229905	158	408	204	175	233	2	229888	175	0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	int i = 0;	833	167	83	250	5	880	108	667	167	83	250	4	880	108	1025	512	108	917	2	227055	108	1070	357	4	942	3	227038	125	0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	L01-F	758	152	125	200	5	280	133	758	152	125	200	5	280	133	1075	537	517	558	2	226455	517	1117	558	542	575	2	226430	542	2				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	L02-F	1716	156	67	250	11	880	108	1108	139	67	250	8	880	108	3187	1593	542	2645	2	227055	542	3204	1602	558	2645	2	227038	558	0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	P1-Whole-F	2475	155	67	250	16	280	133	1866	144	67	250	13	280	133	4720	4720	4720	4720	1	226455	4720	4745	4745	4745	4745	1	226430	4745	2				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant653	Y	Timeline2	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	i<x;	575	287	133	442	2	4174	133	575	287	133	442	2	4174	133	592	592	592	592	1	126916	592	625	625	625	625	1	126882	625	1	4141	4766	75.28	81.18
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	int i = 0;	317	158	67	250	2	1258	67	317	158	67	250	2	1258	67	317	158	67	250	2	123999	67	367	183	83	283	2	123982	83	0	3858	4141	85.27	75.28
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	L01-F	1183	131	75	200	9	233	75	1183	131	75	200	9	233	75	1933	967	650	1283	2	122974	650	1992	996	658	1333	2	122966	658	2		3858		85.27
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	L02-F	892	223	67	442	4	1258	67	892	223	67	442	4	1258	67	942	471	67	875	2	123999	67	992	496	83	908	2	123982	83	2	3858	4766	85.27	81.18
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	L03-F	842	210	125	375	4	1658	375	700	233	125	375	3	1658	375	1008	504	200	808	2	124399	808	1075	537	233	842	2	124366	842	0	4766		81.18	
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0			1	1	1	1	1	127740	1	0				
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	P1-Whole-F	2916	172	67	442	17	233	75	2775	173	67	442	16	233	75	4767	4767	4767	4767	1	122974	4767	4775	4775	4775	4775	1	122966	4775	6				
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	value-L03	375	375	375	375	1	1658	375	375	375	375	375	1	1658	375	375	375	375	375	1	124399	375	408	408	408	408	1	124366	408	0				
Participant642	N	Timeline2	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	int i = 0;	778	130	20	233	6	0	20	533	178	83	233	3	2811	233	812	162	75	233	5	161435	203	903	181	75	275	5	161435	203	0	2770	203	119.17	208.56
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	L01-F	2233	172	67	375	13	245	92	1983	180	67	375	11	245	92	2525	421	117	1208	6	161680	1208	2641	440	133	1250	6	161638	1250	3	203	2511	208.56	30.61
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	L02-F	1028	147	20	250	7	0	20	783	196	83	250	4	2520	250	1103	221	75	525	5	161435	203	1162	232	75	533	5	161435	203	1	2511	203	30.61	208.56
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
