Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant100	Y	Timeline3	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	i++	458	458	458	458	1	3092	458	458	458	458	458	1	3092	458	458	458	458	458	1	138364	458	492	492	492	492	1	138330	492	0	3058	3550	116.18	339.72
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	i<x;	1458	292	125	492	5	1059	125	1333	333	217	492	4	1234	283	1533	767	458	1075	2	136331	458	1608	804	500	1108	2	136289	500	2	1017	1517	217.45	135.97
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	int i = 0;	508	254	117	392	2	900	117	392	392	392	392	1	1558	392	508	254	117	392	2	136172	117	550	275	117	433	2	136172	117	0	1517	1017	135.97	217.45
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	L01-F	342	171	158	183	2	417	158	342	171	158	183	2	417	158	350	350	350	350	1	135689	350	383	383	383	383	1	135656	383	1	384		108.29	
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	L02-F	2425	303	117	492	8	900	117	2183	364	217	492	6	1234	283	2650	2650	2650	2650	1	136172	2650	2650	2650	2650	2650	1	136172	2650	6		3550		339.72
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	L03-F	1117	223	67	375	5	3617	375	1000	250	67	375	4	3617	375	1242	1242	1242	1242	1	138889	1242	1308	1308	1308	1308	1	138822	1308	4	3550		339.72	
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	P1-Whole-F	4050	253	67	492	16	217	167	3691	284	67	492	13	217	167	4783	4783	4783	4783	1	135489	4783	4808	4808	4808	4808	1	135464	4808	13				
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	value-L03	375	375	375	375	1	3617	375	375	375	375	375	1	3617	375	375	375	375	375	1	138889	375	442	442	442	442	1	138822	442	0	3550	3992	339.72	90.41
Participant611	Y	Timeline4	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	int i = 0;	742	148	67	225	5	3612	225	133	67	67	67	2	4371	67	958	958	958	958	1	163266	958	958	958	958	958	1	163266	958	0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	L01-F	1492	166	75	442	9	446	117	1050	131	75	175	8	446	117	2233	1117	117	2116	2	160100	117	2308	1154	167	2141	2	160050	167	0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	L02-F	875	146	67	225	6	3612	225	267	89	67	133	3	4371	67	1388	1388	1388	1388	1	163266	1388	1388	1388	1388	1388	1	163266	1388	0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	P1-Whole-F	2592	144	67	442	18	254	83	1542	110	67	175	14	254	83	4746	4746	4746	4746	1	159908	4746	4812	4812	4812	4812	1	159841	4812	0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	i<x;	1421	237	5	533	6	3446	200	1416	283	192	533	5	3446	200	1554	1554	1554	1554	1	123644	1554	1571	1571	1571	1571	1	123627	1571	5				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	int i = 0;	958	192	67	350	5	2254	67	608	152	67	242	4	2254	67	1058	1058	1058	1058	1	122452	1058	1067	1067	1067	1067	1	122444	1067	3				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	L01-F	708	236	75	400	3	346	75	475	237	75	400	2	346	75	833	833	833	833	1	120544	833	883	883	883	883	1	120494	883	1				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	L02-F	2796	215	5	533	13	1754	133	2441	222	67	533	11	1754	133	3246	3246	3246	3246	1	121952	3246	3271	3271	3271	3271	1	121927	3271	9	1729		224.04	
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	P1-Whole-F	3763	221	5	533	17	346	75	3175	227	67	533	14	346	75	4654	4654	4654	4654	1	120544	4654	4704	4704	4704	4704	1	120494	4704	11				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	i++	92	92	92	92	1	1521	92	92	92	92	92	1	1521	92	92	92	92	92	1	187932	92	125	125	125	125	1	187899	125	0				
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	i<x;	879	220	158	358	4	3904	358	700	233	158	358	3	3904	358	1096	1096	1096	1096	1	190315	1096	1154	1154	1154	1154	1	190257	1154	2	3846		150.88	
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	int i = 0;	517	129	75	175	4	2637	75	517	129	75	175	4	2637	75	550	275	75	475	2	189049	75	592	296	92	500	2	189032	92	2		3746		74.89
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	L01-F	258	129	117	142	2	346	117	258	129	117	142	2	346	117	308	308	308	308	1	186757	308	350	350	350	350	1	186715	350	1	304		247.85	
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	L02-F	1704	155	75	358	11	1521	92	1525	152	75	358	10	1521	92	2304	576	333	1096	4	187932	400	2446	611	358	1154	4	187899	433	4	3846	1921	150.88	123.85
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	P1-Whole-F	2592	144	67	358	18	0	146	2266	142	67	358	16	179	125	4133	2067	654	3479	2	186411	654	4167	2083	654	3513	2	186411	654	10				
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	i++	92	92	92	92	1	3368	92	0	0			0			92	92	92	92	1	124539	92	92	92	92	92	1	124539	92	0				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	i<x;	410	205	192	218	2	0	218	192	192	192	192	1	3559	192	410	205	192	218	2	121171	218	451	226	218	233	2	121171	218	0				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	L01-F	866	144	67	283	6	426	83	758	152	67	283	5	426	83	974	487	217	757	2	121598	217	1007	504	233	774	2	121581	233	3				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	L02-F	501	167	92	218	3	0	218	192	192	192	192	1	3559	192	601	301	218	383	2	121171	218	601	301	218	383	2	121171	218	0				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	L03-F	325	108	83	133	3	2110	108	325	108	83	133	3	2110	108	650	650	650	650	1	123281	650	708	708	708	708	1	123223	708	0		2760		86.08
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	P1-Whole-F	1875	144	67	283	13	0	218	1458	146	67	283	10	426	83	5000	5000	5000	5000	1	121171	5000	5000	5000	5000	5000	1	121171	5000	4				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	int i = 0;	745	186	75	386	4	4122	108	358	119	75	175	3	4122	108	878	878	878	878	1	138688	878	911	911	911	911	1	138655	911	2	4089		175.66	
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	L01-F	1542	171	67	733	9	459	83	1542	171	67	733	9	459	83	3196	3196	3196	3196	1	135025	3196	3255	3255	3255	3255	1	134967	3255	2	401		113.27	
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	L02-F	1045	149	75	386	7	3747	142	658	110	75	175	6	3747	142	1253	1253	1253	1253	1	138313	1253	1303	1303	1303	1303	1	138263	1303	4				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	P1-Whole-F	2720	160	67	733	17	267	133	2333	146	67	733	16	267	133	4733	4733	4733	4733	1	134833	4733	4808	4808	4808	4808	1	134758	4808	7				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	i++	371	186	130	242	2	2629	242	242	242	242	242	1	2629	242	371	186	130	242	2	111178	242	454	227	171	283	2	111137	283	0	2587	2871	100.9	239.71
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	i<x;	1566	261	117	608	6	2179	225	1566	261	117	608	6	2179	225	1833	917	408	1425	2	110728	408	1908	954	450	1458	2	110687	450	0		2587		100.9
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	int i = 0;	967	161	75	217	6	1262	108	967	161	75	217	6	1262	108	1133	567	308	825	2	109812	825	1200	600	350	850	2	109787	850	2	1238		122.58	
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	L01-F	317	158	83	233	2	321	83	317	158	83	233	2	321	83	317	158	83	233	2	108870	83	392	196	108	283	2	108845	108	0	296	404	74.37	79.88
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	L02-F	3104	207	75	608	15	1038	200	2975	212	75	608	14	1038	200	3962	3962	3962	3962	1	109587	3962	3996	3996	3996	3996	1	109553	3996	6	1004		242.69	
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	P1-Whole-F	3512	195	75	608	18	204	92	3383	199	75	608	17	204	92	4429	2215	200	4229	2	108753	200	4487	2244	208	4279	2	108745	208	8	721	404	133.44	79.88
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	int i = 0;	483	242	167	317	2	1777	317	483	242	167	317	2	1777	317	508	508	508	508	1	120942	508	550	550	550	550	1	120900	550	1	1736	2286	241.45	128.69
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	L01-F	1317	165	75	217	8	1002	158	1317	165	75	217	8	1002	158	1717	429	100	825	4	120167	158	1850	462	117	858	4	120134	192	2	969	3877	122.66	113.26
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	L02-F	483	242	167	317	2	1777	317	483	242	167	317	2	1777	317	508	508	508	508	1	120942	508	550	550	550	550	1	120900	550	1	1736	2286	241.45	128.69
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	P1-Whole-F	2708	169	75	317	16	1002	158	2708	169	75	317	16	1002	158	3608	1203	100	2875	3	120167	2875	3708	1236	117	2908	3	120134	2908	10	969	3877	122.66	113.26
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	i<x;	83	83	83	83	1	1339	83	83	83	83	83	1	1339	83	83	83	83	83	1	126534	83	133	133	133	133	1	126484	133	0				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	L01-F	383	128	67	183	3	281	133	383	128	67	183	3	281	133	417	417	417	417	1	125476	417	483	483	483	483	1	125409	483	2				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	L02-F	83	83	83	83	1	1339	83	83	83	83	83	1	1339	83	83	83	83	83	1	126534	83	133	133	133	133	1	126484	133	0				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	L03-F	217	108	108	108	2	2080	108	217	108	108	108	2	2080	108	233	233	233	233	1	127275	233	242	242	242	242	1	127267	242	1				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	L04-F	175	175	175	175	1	4522	175	175	175	175	175	1	4522	175	175	175	175	175	1	129717	175	192	192	192	192	1	129700	192	0		4697		127.15
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	P1-Whole-F	2880	131	14	317	22	0	14	2675	134	67	317	20	281	133	5000	5000	5000	5000	1	125195	5000	5000	5000	5000	5000	1	125195	5000	8				
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	value-L03	108	108	108	108	1	2205	108	108	108	108	108	1	2205	108	108	108	108	108	1	127400	108	125	125	125	125	1	127384	125	0	2189		76.5	
Participant114	Y	Timeline3	P1Sa+05s	1	P1Sa	value-L04	175	175	175	175	1	4522	175	175	175	175	175	1	4522	175	175	175	175	175	1	129717	175	192	192	192	192	1	129700	192	0		4697		127.15
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	i<x;	857	857	857	857	1	4143	857	0	0			0			857	857	857	857	1	100971	857	891	891	891	891	1	100938	891	0				
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	int i = 0;	1233	206	75	392	6	2535	392	1233	206	75	392	6	2535	392	1333	667	608	725	2	99363	608	1392	696	642	750	2	99330	642	3	2501	3143	113.87	106.28
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	L01-F	808	162	92	283	5	201	92	250	125	117	133	2	1101	117	942	471	317	625	2	97030	625	1000	500	342	658	2	96996	658	1	168		134.22	
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	L02-F	2441	271	75	857	9	2293	208	1583	198	75	392	8	2293	208	2707	2707	2707	2707	1	99121	2707	2749	2749	2749	2749	1	99080	2749	6				
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	P1-Whole-F	3249	232	75	857	14	201	92	1833	183	75	392	10	1101	117	3649	1216	317	2707	3	97030	625	3749	1250	342	2749	3	96996	658	7	168		134.22	
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant370	N	Timeline3	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	int i = 0;	1172	167	67	380	7	262	108	383	128	108	142	3	262	108	1438	360	108	1055	4	116024	108	1530	382	142	1063	4	115991	142	0	1587	370	198.01	208.57
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	L01-F	1316	188	75	433	7	412	142	883	147	75	300	6	412	142	1450	725	650	800	2	116174	800	1517	758	675	842	2	116132	842	3	370	1212	208.57	163.81
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	L02-F	2288	143	67	380	16	262	108	1416	129	83	200	11	262	108	3138	1046	108	2521	3	116024	108	3205	1068	142	2521	3	115991	142	6	1212	370	163.81	208.57
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	P1-Whole-F	3604	157	67	433	23	262	108	2300	135	75	300	17	262	108	4738	4738	4738	4738	1	116024	4738	4771	4771	4771	4771	1	115991	4771	12				
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant157	Y	Timeline4	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	int i = 0;	117	117	117	117	1	1490	117	0	0			0			117	117	117	117	1	109257	117	142	142	142	142	1	109232	142	0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	L01-F	75	75	75	75	1	990	75	75	75	75	75	1	990	75	75	75	75	75	1	108757	75	100	100	100	100	1	108732	100	0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	L02-F	117	117	117	117	1	1490	117	0	0			0			117	117	117	117	1	109257	117	142	142	142	142	1	109232	142	0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	L03-F	392	196	175	217	2	3765	217	0	0			0			750	750	750	750	1	111532	750	750	750	750	750	1	111532	750	0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	P1-Whole-F	1000	125	75	217	8	990	75	400	100	75	158	4	990	75	4010	4010	4010	4010	1	108757	4010	4035	4035	4035	4035	1	108732	4035	0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	value-L03	175	175	175	175	1	4340	175	0	0			0			175	175	175	175	1	112107	175	200	200	200	200	1	112082	200	0				
Participant316	Y	Timeline5	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	i<x;	1033	258	100	592	4	2335	183	342	171	158	183	2	2335	183	1158	386	158	817	3	137508	183	1233	411	192	850	3	137500	192	0	3593	2518	106.28	114.85
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	int i = 0;	1067	213	83	500	5	1727	175	1067	213	83	500	5	1727	175	1192	298	83	517	4	136900	517	1358	340	125	567	4	136850	567	0	1677	3593	100.5	106.28
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	L01-F	258	129	100	158	2	268	100	258	129	100	158	2	268	100	258	129	100	158	2	135442	100	308	154	108	200	2	135433	108	0				
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	L02-F	2100	233	83	592	9	1727	175	1408	201	83	500	7	1727	175	2658	1329	792	1867	2	136900	792	2750	1375	842	1908	2	136850	842	3	1677	2518	100.5	114.85
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	L03-F	125	125	125	125	1	2543	125	125	125	125	125	1	2543	125	125	125	125	125	1	137716	125	150	150	150	150	1	137691	150	0	2518	2668	114.85	200.31
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	P1-Whole-F	2483	207	83	592	12	268	100	1792	179	83	500	10	268	100	3316	1658	100	3216	2	135442	100	3375	1687	108	3266	2	135433	108	5	1677		100.5	
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P1Sa+05s	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
