Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	i++	1225	245	75	383	5	6394	383	1225	245	75	383	5	6394	383	1458	729	75	1383	2	132096	1383	1508	754	83	1425	2	132054	1425	2	6352		376.4	
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	i<x;	1017	339	100	525	3	4319	392	625	312	100	525	2	4961	525	1275	1275	1275	1275	1	130021	1275	1275	1275	1275	1275	1	130021	1275	1		5594		196.89
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	int i = 0;	1275	255	125	408	5	2786	275	750	250	125	408	3	3477	408	1483	1483	1483	1483	1	128488	1483	1516	1516	1516	1516	1	128454	1516	3	2752		160.45	
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	L01-F	2383	265	142	450	9	278	317	1416	236	142	450	6	278	317	2733	1367	725	2008	2	125979	2008	2833	1417	758	2075	2	125913	2075	4	5594	2286	196.89	127.29
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	L02-F	4050	270	75	525	15	2311	442	3133	261	75	525	12	2311	442	4983	1661	75	3283	3	128013	3283	5058	1686	83	3308	3	127988	3308	7	2286	5594	127.29	196.89
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	L03-F	1117	186	92	533	6	8085	92	283	94	92	100	3	8085	92	1583	1583	1583	1583	1	133787	1583	1650	1650	1650	1650	1	133720	1650	1	8019		391.66	
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	P1-Whole-F	7549	252	75	533	30	278	317	4833	230	75	525	21	278	317	9722	9722	9722	9722	1	125979	9722	9789	9789	9789	9789	1	125913	9789	16				
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	value-L03	92	92	92	92	1	8427	92	92	92	92	92	1	8427	92	92	92	92	92	1	134129	92	117	117	117	117	1	134104	117	0				
Participant819	N	Timeline1	P1Ca+10s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	int i = 0;	617	154	100	250	4	1322	142	375	187	125	250	2	2030	125	1083	542	250	833	2	126738	833	1125	562	267	858	2	126713	858	0	9412	9679	46.86	167.33
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	L01-F	2266	133	67	417	17	305	200	1500	136	67	417	11	655	83	3266	653	167	1317	5	125721	925	3358	672	183	1317	5	125721	925	6		7321		32.31
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	L02-F	717	143	100	250	5	1322	142	475	158	100	250	3	2030	125	1183	394	100	833	3	126738	833	1275	425	150	858	3	126713	858	0	9412	9679	46.86	167.33
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	L03-F	150	150	150	150	1	2930	150	0	0			0			150	150	150	150	1	128346	150	150	150	150	150	1	128346	150	0				
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	L04-F	342	85	67	133	4	2497	133	342	85	67	133	4	2497	133	592	296	233	358	2	127913	233	608	304	242	367	2	127904	242	1				
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	P1-Whole-F	3775	122	67	417	31	305	200	2617	119	67	417	22	655	83	6962	1392	100	4100	5	125721	4100	7087	1417	150	4100	5	125721	4100	10		7321		32.31
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P1Ca+10s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	i<x;	575	115	75	167	5	5038	167	575	115	75	167	5	5038	167	958	479	408	550	2	100603	550	992	496	425	567	2	100587	567	0				
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	int i = 0;	1142	127	67	217	9	2113	217	1142	127	67	217	9	2113	217	1900	317	83	867	6	97679	358	2008	335	100	883	6	97662	375	0	3271	3380	30.59	89.09
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	L01-F	1991	199	75	417	10	197	108	1991	199	75	417	10	197	108	2133	305	75	967	7	95762	967	2300	329	92	1000	7	95729	1000	2	1688	1163	40.92	51.62
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	L02-F	2000	125	67	217	16	1205	158	2000	125	67	217	16	1205	158	3375	375	83	867	9	96770	158	3558	395	100	883	9	96729	200	0	1163	3380	51.62	89.09
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	L03-F	575	115	92	158	5	6713	92	450	112	92	158	4	6713	92	925	462	200	725	2	102278	200	942	471	208	733	2	102270	208	1				
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	P1-Whole-F	5033	144	67	417	35	197	108	4908	144	67	417	34	197	108	9287	3096	529	7416	3	95762	1342	9370	3123	554	7441	3	95729	1375	7	1688	1538	40.92	41.81
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	value-L03	92	92	92	92	1	6713	92	92	92	92	92	1	6713	92	92	92	92	92	1	102278	92	100	100	100	100	1	102270	100	0		6804		34.26
Participant645	Y	Timeline1	P1Ca+10s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P1Ca+10s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P1Ca+10s	1	P1Ca	i<x;	450	112	67	217	4	2318	67	450	112	67	217	4	2318	67	467	156	67	333	3	103962	67	533	178	83	350	3	103945	83	1				
