Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant751	Y	Timeline1	P1Ca	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant751	Y	Timeline1	P1Ca	1	P1Ca	P1-Whole-F	15201	185	67	417	82	0	206	11816	185	67	417	64	273	100	20783	10392	873	19911	2	131340	873	20808	10404	873	19936	2	131340	873	40	1131	873	70.52	133.17
Participant751	Y	Timeline1	P1Ca	1	P1Ca	value-L03	1158	165	67	225	7	2873	117	800	200	175	225	4	3039	225	1208	201	67	392	6	134213	392	1358	226	67	425	6	134179	425	0	12122	3264	224.42	112.19
Participant751	Y	Timeline1	P1Ca	1	P1Ca	value-L04	133	133	133	133	1	16446	133	0	0			0			133	133	133	133	1	147786	133	158	158	158	158	1	147761	158	0	16421		126.74	
Participant459	Y	Timeline2	P1Ca	1	P1Ca	i++	1383	106	67	167	13	24868	125	1383	106	67	167	13	24868	125	1525	152	67	308	10	149529	308	1741	174	83	317	10	149521	317	1	45899	64914	88.71	122.15
Participant459	Y	Timeline2	P1Ca	1	P1Ca	i<x;	2833	129	67	233	22	211	117	2383	125	67	217	19	211	117	4400	367	75	1392	12	124872	117	4691	391	92	1408	12	124814	175	3	48707		376.45	
Participant459	Y	Timeline2	P1Ca	1	P1Ca	int i = 0;	1858	133	67	242	14	1519	100	1675	140	67	242	12	1519	100	2241	224	67	867	10	126181	867	2525	252	100	883	10	126164	883	1	31192	34383	83.88	33.55
Participant459	Y	Timeline2	P1Ca	1	P1Ca	L01-F	6391	142	67	425	45	627	117	4766	129	67	258	37	811	83	8174	314	67	1075	26	125289	825	8657	333	83	1092	26	125272	842	6	20892	20667	132.36	112.01
Participant459	Y	Timeline2	P1Ca	1	P1Ca	L02-F	6249	125	67	242	50	211	117	5733	125	67	242	46	211	117	9024	311	67	1708	29	124872	117	9749	336	83	1725	29	124814	175	5	20667	20892	112.01	132.36
Participant459	Y	Timeline2	P1Ca	1	P1Ca	L03-F	1608	115	67	175	14	7527	175	1183	108	67	175	11	32317	83	1825	152	67	350	12	132188	175	2058	172	83	358	12	132188	175	0	26609	51432	170.75	239.92
Participant459	Y	Timeline2	P1Ca	1	P1Ca	L04-F	533	267	225	308	2	67114	225	533	267	225	308	2	67114	225	533	267	225	308	2	191775	225	558	279	242	317	2	191759	242	0	67097		38.16	
Participant459	Y	Timeline2	P1Ca	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca	1	P1Ca	P1-Whole-F	30797	130	67	425	236	211	117	26173	128	67	417	204	211	117	67985	7554	2441	16615	9	124872	7491	68243	7583	2458	16640	9	124814	7549	54		61581		52.88
Participant459	Y	Timeline2	P1Ca	1	P1Ca	value-L03	308	154	133	175	2	26651	133	175	175	175	175	1	47582	175	308	154	133	175	2	151313	133	367	183	175	192	2	151271	175	0	26609		170.75	
Participant459	Y	Timeline2	P1Ca	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
