Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	L15-F	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	L16-F	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L01	283	142	133	150	2	426	150	283	142	133	150	2	426	150	283	142	133	150	2	410826	150	325	162	158	167	2	410809	167	0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L09a	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L09b	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L15	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	numbers-L16	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	P3-Whole-F	3325	115	67	225	29	92	83	3250	116	67	225	28	92	83	9908	9908	9908	9908	1	410492	9908	9924	9924	9924	9924	1	410476	9924	5				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	temp-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P3Ca+10s	1	P3Ca	temp-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Ai++	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Ai<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Aint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Bi++	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Bi<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Bint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Ci++	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Ci<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	Cint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	j-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	j-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	j-L11	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L01-F	1208	201	100	383	6	43	100	1208	201	100	383	6	43	100	1592	796	633	958	2	304688	958	1633	817	667	967	2	304679	967	1		1001		38.97
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L02-F	2883	262	75	592	11	5984	275	2042	292	183	592	7	5984	275	3366	1683	817	2550	2	310629	817	3433	1716	842	2591	2	310604	842	6				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L14-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L15-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L16-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L01	775	194	100	383	4	43	100	775	194	100	383	4	43	100	858	286	100	633	3	304688	100	917	306	108	667	3	304679	108	0		776		125.28
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L09a	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L09b	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L15	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	numbers-L16	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	P3-Whole-F	5691	228	75	592	25	43	100	4358	229	100	592	19	43	100	7141	2380	633	5549	3	304688	958	7249	2416	667	5616	3	304679	967	10	4384	1001	269.92	38.97
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	temp-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P3Ca+10s	1	P3Ca	temp-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Ai++	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Ai<x;	925	185	83	292	5	8158	292	717	179	83	292	4	8158	292	1317	658	517	800	2	647602	517	1383	692	533	850	2	647586	533	1	8142	8675	140.05	68.12
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Aint i = 0;	1667	238	108	475	7	5575	183	1667	238	108	475	7	5575	183	1758	586	183	933	3	645019	183	1833	611	217	942	3	644986	217	3	5542	8142	160.7	140.05
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Bi++	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Bi<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Bint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Ci++	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Ci<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	Cint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	j-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	j-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	j-L11	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L01-F	1000	200	100	342	5	318	342	1000	200	100	342	5	318	342	1083	542	533	550	2	639761	533	1125	562	558	567	2	639736	558	3	293	851	212.92	33.56
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L02-F	1408	141	83	275	10	59	108	1308	145	83	275	9	59	108	1883	269	100	800	7	639503	233	2033	290	117	808	7	639461	275	1	8675	293	68.12	212.92
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L03-F	2716	209	83	475	13	5575	183	2508	209	83	475	12	5575	183	3325	1108	800	1467	3	645019	1058	3416	1139	850	1475	3	644986	1092	6	5542	8675	160.7	68.12
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L14-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L15-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L16-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L01	542	271	200	342	2	318	342	542	271	200	342	2	318	342	542	271	200	342	2	639761	342	600	300	233	367	2	639736	367	0	293	659	212.92	58.99
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L03	525	175	83	292	3	8158	292	525	175	83	292	3	8158	292	525	175	83	292	3	647602	292	608	203	133	308	3	647586	308	0	8142	8450	140.05	204.3
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L09a	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L09b	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L15	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	numbers-L16	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	P3-Whole-F	6716	182	83	475	37	59	108	5749	185	83	475	31	59	108	8833	2944	1533	4508	3	639503	1533	8941	2980	1575	4566	3	639461	1575	18	2067	1592	302.16	63.08
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	temp-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P3Ca+10s	1	P3Ca	temp-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Ai++	283	283	283	283	1	8116	283	283	283	283	283	1	8116	283	283	283	283	283	1	312889	283	317	317	317	317	1	312855	317	0	8083	8400	79.33	103.97
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Ai<x;	275	275	275	275	1	0	275	0	0			0			275	275	275	275	1	304772	275	275	275	275	275	1	304772	275	0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Aint i = 0;	300	150	133	167	2	1567	133	300	150	133	167	2	1567	133	300	150	133	167	2	306339	133	383	192	167	217	2	306306	167	0	1534		161.06	
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Bi++	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Bi<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Bint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Ci++	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Ci<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	Cint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	j-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	j-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	j-L11	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L01-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L02-F	183	183	183	183	1	625	183	183	183	183	183	1	625	183	183	183	183	183	1	305398	183	200	200	200	200	1	305381	200	0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L03-F	1242	207	133	283	6	0	275	967	193	133	283	5	1342	192	1325	331	275	408	4	304772	275	1475	369	275	467	4	304772	275	2	6850	8400	209.91	103.97
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L04-F	2892	170	75	250	17	342	133	2417	173	75	250	14	342	133	3808	544	117	2033	7	305115	133	3967	567	142	2050	7	305106	142	6	8400	7658	103.97	115.89
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L14-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L15-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L16-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L01	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L04	792	198	150	250	4	2217	150	792	198	150	250	4	2217	150	792	198	150	250	4	306989	150	892	223	192	267	4	306948	192	0	2175	2367	143.09	201.16
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L09a	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L09b	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L15	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	numbers-L16	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	P3-Whole-F	6850	190	75	442	36	0	275	6000	194	75	442	31	342	133	10000	10000	10000	10000	1	304772	10000	10000	10000	10000	10000	1	304772	10000	20				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	temp-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+10s	1	P3Ca	temp-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Ai++	425	425	425	425	1	9275	425	425	425	425	425	1	9275	425	425	425	425	425	1	487058	425	450	450	450	450	1	487033	450	0	9250	9700	107.37	329.64
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Ai<x;	558	186	175	200	3	8592	183	558	186	175	200	3	8592	183	658	658	658	658	1	486374	658	683	683	683	683	1	486349	683	1	8567	9250	134.06	107.37
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Aint i = 0;	1008	252	150	392	4	5317	150	1008	252	150	392	4	5317	150	1075	358	150	625	3	483100	150	1142	381	167	658	3	483083	167	0	7909	5467	84.71	93.72
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Bi++	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Bi<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Bint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Ci++	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Ci<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	Cint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	j-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	j-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	j-L11	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L01-F	717	143	83	217	5	1484	117	467	156	117	217	3	1484	117	883	294	117	425	3	479267	117	975	325	158	450	3	479225	158	1	1443	1601	122.74	38.37
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L02-F	1600	200	75	383	8	3643	208	1392	199	75	383	7	3893	92	1858	929	317	1542	2	481425	1542	1883	942	342	1542	2	481425	1542	4	5467	5809	93.72	241.33
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L03-F	2783	253	117	425	11	5317	150	2108	234	117	425	9	5317	150	3225	1075	150	1908	3	483100	150	3308	1103	167	1925	3	483083	167	4	5809	5467	241.33	93.72
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L04-F	16	16	16	16	1	9984	16	0	0			0			16	16	16	16	1	487766	16	50	50	50	50	1	487733	50	0	9950		205.37	
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+10s	1	P3Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
