Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant561	N	Timeline2	P1Ca+15s	1	P1Ca	L01-F	2941	147	67	417	20	305	200	1600	133	67	417	12	655	83	5016	836	167	1750	6	125721	925	5108	851	183	1750	6	125721	925	6		7321		32.31
Participant561	N	Timeline2	P1Ca+15s	1	P1Ca	L02-F	1200	171	100	342	7	1322	142	958	192	100	342	5	2030	125	1725	431	100	833	4	126738	833	1825	456	150	858	4	126713	858	0	9412	9679	46.86	167.33
Participant561	N	Timeline2	P1Ca+15s	1	P1Ca	L03-F	600	150	75	258	4	2930	150	450	150	75	258	3	11187	75	1025	512	150	875	2	128346	150	1033	517	150	883	2	128346	150	0		12062		189.3
Participant561	N	Timeline2	P1Ca+15s	1	P1Ca	L04-F	792	99	67	183	8	2497	133	700	100	67	183	7	2497	133	1158	290	183	383	4	127913	233	1225	306	233	383	4	127904	242	1	12062		189.3	
Participant561	N	Timeline2	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant561	N	Timeline2	P1Ca+15s	1	P1Ca	P1-Whole-F	6075	135	67	417	45	305	200	4183	131	67	417	32	655	83	11962	2392	100	6904	5	125721	4100	12087	2417	150	6904	5	125721	4100	11		7321		32.31
Participant561	N	Timeline2	P1Ca+15s	1	P1Ca	value-L03	117	117	117	117	1	11604	117	117	117	117	117	1	11604	117	117	117	117	117	1	137020	117	125	125	125	125	1	137012	125	0				
Participant561	N	Timeline2	P1Ca+15s	1	P1Ca	value-L04	92	92	92	92	1	12704	92	0	0			0			92	92	92	92	1	138120	92	92	92	92	92	1	138120	92	0				
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	i<x;	575	115	75	167	5	5038	167	575	115	75	167	5	5038	167	958	479	408	550	2	100603	550	992	496	425	567	2	100587	567	0				
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	int i = 0;	1508	126	67	217	12	2113	217	1508	126	67	217	12	2113	217	2583	323	83	867	8	97679	358	2816	352	100	883	8	97662	375	0	3271	3380	30.59	89.09
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	L01-F	1991	199	75	417	10	197	108	1991	199	75	417	10	197	108	2133	305	75	967	7	95762	967	2300	329	92	1000	7	95729	1000	2	1688	1163	40.92	51.62
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	L02-F	2366	125	67	217	19	1205	158	2366	125	67	217	19	1205	158	4058	369	83	867	11	96770	158	4366	397	100	883	11	96729	200	0	1163	3380	51.62	89.09
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	L03-F	1450	121	67	383	12	6713	92	1325	120	67	383	11	6713	92	1900	317	75	725	6	102278	200	1992	332	83	733	6	102270	208	2	11304	11445	197.12	31.01
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	L04-F	1308	164	100	300	8	11154	150	1308	164	100	300	8	11154	150	1766	883	150	1616	2	106720	150	1800	900	175	1625	2	106694	175	1	11445	11304	31.01	197.12
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	P1-Whole-F	7582	143	67	417	53	197	108	7457	143	67	417	52	197	108	14287	4762	1342	7416	3	95762	1342	14370	4790	1375	7441	3	95729	1375	12	1688	1538	40.92	41.81
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	value-L03	275	92	75	108	3	6713	92	275	92	75	108	3	6713	92	275	92	75	108	3	102278	92	325	108	83	142	3	102270	100	0	11304	6804	197.12	34.26
Participant645	Y	Timeline1	P1Ca+15s	1	P1Ca	value-L04	650	217	125	300	3	11762	225	650	217	125	300	3	11762	225	758	379	125	633	2	107328	633	833	417	158	675	2	107286	675	0	11720		118.89	
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	i<x;	683	137	67	233	5	2318	67	683	137	67	233	5	2318	67	700	175	67	333	4	103962	67	792	198	83	350	4	103945	83	1	11183		103.4	
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	int i = 0;	858	172	108	300	5	1843	108	858	172	108	300	5	1843	108	1117	558	108	1008	2	103487	108	1158	579	133	1025	2	103462	133	2				
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	L01-F	2000	167	67	250	12	434	75	1708	171	67	250	10	818	200	2383	477	83	1367	5	102079	1367	2516	503	100	1367	5	102079	1367	5		13458		43.44
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	L02-F	1541	154	67	300	10	1843	108	1541	154	67	300	10	1843	108	2333	778	67	2033	3	103487	2033	2416	805	100	2058	3	103462	2058	3	11183		103.4	
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	L03-F	908	130	67	225	7	218	108	583	146	67	225	4	4001	67	1192	298	108	717	4	101862	108	1242	310	108	742	4	101862	108	0		6201		46.91
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	L04-F	2250	173	67	533	13	6242	125	1233	206	100	533	6	6967	150	3325	1662	1400	1925	2	107887	1400	3391	1696	1442	1950	2	107845	1442	2	6201		46.91	
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	P1-Whole-F	7416	161	67	533	46	218	108	5224	169	67	533	31	818	200	12449	4150	417	11499	3	101862	11499	12549	4183	492	11499	3	101862	11499	13		13458		43.44
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	value-L03	325	108	75	142	3	218	108	142	142	142	142	1	6059	142	325	108	75	142	3	101862	108	333	111	75	150	3	101862	108	0		6201		46.91
Participant536	Y	Timeline2	P1Ca+15s	1	P1Ca	value-L04	367	122	67	150	3	6467	67	150	150	150	150	1	6967	150	650	650	650	650	1	108112	650	650	650	650	650	1	108112	650	0				
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	i++	325	325	325	325	1	6857	325	325	325	325	325	1	6857	325	325	325	325	325	1	131297	325	350	350	350	350	1	131272	350	0	6832		62.59	
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	i<x;	642	321	133	508	2	5215	508	642	321	133	508	2	5215	508	642	321	133	508	2	129656	508	717	358	167	550	2	129614	550	0	5173	5723	133.99	97.55
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	int i = 0;	3344	304	11	917	11	2765	67	3116	346	67	917	9	2765	67	4085	584	242	917	7	127206	692	4335	619	325	942	7	127190	708	2	4357	5173	182.02	133.99
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	L01-F	3016	201	75	508	15	466	358	2666	205	75	508	13	466	358	3658	914	317	1825	4	124906	1825	3750	937	333	1841	4	124890	1841	5	9406	2290	54.7	91.86
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	L02-F	6985	291	11	917	24	2315	250	6208	310	67	917	20	2315	250	8627	1725	750	3083	5	126756	1142	8810	1762	783	3100	5	126731	1167	10	2290	9406	91.86	54.7
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	L03-F	767	153	83	225	5	7315	83	767	153	83	225	5	7315	83	875	437	333	542	2	131756	333	917	458	350	567	2	131739	350	3	11923	7648	68.21	65.18
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	L04-F	499	249	208	291	2	0	291	208	208	208	208	1	12789	208	499	249	208	291	2	124441	291	516	258	225	291	2	124441	291	0		12998		449.6
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	P1-Whole-F	11392	242	11	917	47	0	291	9974	249	67	917	40	466	358	14775	7388	4177	10598	2	124441	10598	14792	7396	4194	10598	2	124441	10598	26	10806		63.88	
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	value-L03	217	108	83	133	2	7315	83	217	108	83	133	2	7315	83	217	108	83	133	2	131756	83	275	137	100	175	2	131739	100	0	12123	7398	85.36	178.41
Participant270	Y	Timeline6	P1Ca+15s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	i++	708	177	125	325	4	3734	133	708	177	125	325	4	3734	133	725	242	125	325	3	123484	275	792	264	142	342	3	123451	308	1		7925		107.74
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	i<x;	1441	180	67	517	8	2634	100	1441	180	67	517	8	2634	100	1791	448	125	867	4	122384	867	1925	481	158	900	4	122351	900	0	2600	8475	87.15	235.21
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	int i = 0;	801	114	59	175	7	884	142	742	124	67	175	6	884	142	842	140	59	350	6	120634	142	1009	168	76	375	6	120601	175	1	851	1026	56.38	58.05
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	L01-F	2575	172	75	325	15	401	142	2575	172	75	325	15	401	142	2916	486	250	942	6	120151	308	3200	533	317	967	6	120101	358	6	1026	709	58.05	105.07
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	L02-F	3250	148	59	517	22	734	117	3191	152	67	517	21	734	117	4867	695	59	1983	7	120484	292	5067	724	76	2016	7	120459	317	7	709	1026	105.07	58.05
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	L03-F	2200	147	67	383	15	4109	142	2000	143	67	383	14	4109	142	2891	482	67	1167	6	123859	1167	3058	510	92	1175	6	123851	1175	2	12166	6400	68.63	62.08
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	L04-F	933	133	67	200	7	5425	67	933	133	67	200	7	5425	67	1367	683	558	808	2	125176	558	1433	717	575	858	2	125159	575	1				
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	P1-Whole-F	9033	151	59	517	60	401	142	8774	151	67	517	58	401	142	14599	14599	14599	14599	1	120151	14599	14649	14649	14649	14649	1	120101	14649	27				
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	value-L03	208	104	100	108	2	4267	108	208	104	100	108	2	4267	108	208	104	100	108	2	124017	108	250	125	125	125	2	124001	125	0	4250	9608	37.98	116.98
Participant267	Y	Timeline1	P1Ca+15s	1	P1Ca	value-L04	358	179	158	200	2	10700	200	358	179	158	200	2	10700	200	450	450	450	450	1	130450	450	467	467	467	467	1	130433	467	0				
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	i++	258	129	75	183	2	3086	183	258	129	75	183	2	3086	183	258	129	75	183	2	117433	183	333	167	142	192	2	117425	192	0	12193	12335	92.75	34.45
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	i<x;	1166	130	67	325	9	236	67	775	111	67	225	7	1328	108	1275	255	67	442	5	114584	67	1383	277	75	450	5	114575	75	3	1278		212.47	
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	int i = 0;	1142	127	67	225	9	1194	83	1142	127	67	225	9	1194	83	1167	146	67	383	8	115542	83	1383	173	100	417	8	115525	100	1	4952	1278	102.35	212.47
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	L01-F	583	117	92	142	5	728	125	358	119	92	142	3	4144	142	650	162	92	333	4	115075	125	775	194	100	375	4	115025	175	0		4477		189.4
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	L02-F	3200	133	67	325	24	236	67	2808	128	67	225	22	336	125	4498	562	67	2983	8	114584	408	4765	596	100	3033	8	114575	417	6	4952	3894	102.35	139.67
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	L03-F	2617	154	67	483	17	3944	75	2367	158	67	483	15	4619	133	3058	382	75	1025	8	118292	75	3241	405	117	1067	8	118242	125	6	3894	4952	139.67	102.35
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	L04-F	1808	139	92	283	13	4511	100	1492	136	92	283	11	4511	100	2700	675	100	1250	4	118858	100	2858	715	133	1300	4	118825	133	4	4477	4611	189.4	42.4
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	P1-Whole-F	8208	139	67	483	59	236	67	7024	138	67	483	51	336	125	14764	14764	14764	14764	1	114584	14764	14772	14772	14772	14772	1	114575	14772	25				
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	value-L03	117	117	117	117	1	5310	117	117	117	117	117	1	5310	117	117	117	117	117	1	119658	117	150	150	150	150	1	119625	150	0	5277	5427	63.19	237.23
Participant450	N	Timeline6	P1Ca+15s	1	P1Ca	value-L04	375	187	92	283	2	6910	92	283	283	283	283	1	8535	283	375	187	92	283	2	121258	92	417	208	92	325	2	121258	92	0		7002		121.31
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	i++	625	208	150	258	3	3055	217	625	208	150	258	3	3055	217	625	208	150	258	3	113306	217	767	256	200	300	3	113256	267	0	3005	3271	90.74	129.13
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	i<x;	1292	258	175	300	5	3296	300	1292	258	175	300	5	3296	300	1308	327	175	600	4	113548	300	1392	348	208	608	4	113523	325	1	3271	3596	129.13	97.6
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	int i = 0;	908	182	108	225	5	1838	108	908	182	108	225	5	1838	108	908	182	108	225	5	112090	108	1008	202	117	250	5	112081	117	0	13628	2488	160.8	72.61
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	L01-F	1633	233	167	292	7	538	208	1633	233	167	292	7	538	208	1941	647	292	1175	3	110790	1175	2000	667	300	1200	3	110765	1200	3		12987		47.95
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	L02-F	3016	201	83	300	15	1838	108	2933	210	108	300	14	1838	108	3433	429	142	975	8	112090	650	3650	456	183	1025	8	112081	658	4	3005	2488	90.74	72.61
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	L03-F	1533	170	92	250	9	4146	200	1533	170	92	250	9	4146	200	1675	279	108	492	6	114398	200	2008	335	183	567	6	114331	267	1	4546	4346	282.27	265.32
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	L04-F	1825	140	75	317	13	6854	75	1467	147	75	317	10	6854	75	2875	1437	675	2200	2	117106	675	2900	1450	683	2216	2	117097	683	3				
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	P1-Whole-F	9291	175	75	317	53	538	208	8649	184	75	317	47	538	208	13379	3345	475	9957	4	110790	9957	13512	3378	500	9982	4	110765	9982	24	10879	12237	293.26	105.66
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	value-L03	1058	176	92	250	6	4146	200	1058	176	92	250	6	4146	200	1092	218	108	375	5	114398	200	1342	268	183	417	5	114331	267	0	4546	4346	282.27	265.32
Participant402	N	Timeline1	P1Ca+15s	1	P1Ca	value-L04	325	162	158	167	2	7196	158	325	162	158	167	2	7196	158	325	162	158	167	2	117447	158	375	188	175	200	2	117406	200	0				
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	i++	317	158	83	233	2	7459	233	317	158	83	233	2	7459	233	358	358	358	358	1	120145	358	383	383	383	383	1	120120	383	0				
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	i<x;	1466	293	150	417	5	3960	417	1208	302	150	417	4	3960	417	1841	921	417	1425	2	116646	417	1858	929	433	1425	2	116629	433	1	3943	4376	36.64	53.77
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	int i = 0;	2533	281	92	608	9	718	250	2291	286	92	608	8	718	250	2708	542	92	1200	5	113404	575	2850	570	108	1225	5	113379	600	2	693	5426	92.53	54.12
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	L01-F	1958	218	67	433	9	2368	67	1958	218	67	433	9	2368	67	2758	919	67	2441	3	115054	67	2800	933	75	2458	3	115046	75	3	11817	2435	45.96	65.64
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	L02-F	5566	253	67	608	22	452	242	4841	255	67	608	19	452	242	6466	808	92	2158	8	113138	842	6674	834	108	2191	8	113104	875	5	2435	4376	65.64	53.77
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	L03-F	1966	151	67	358	13	218	125	1525	152	67	358	10	218	125	2133	267	67	867	8	112904	125	2358	295	125	883	8	112813	217	2	127	3943	252.12	36.64
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	L04-F	1300	144	83	308	9	8126	142	1158	145	83	308	8	8534	100	1966	655	125	1700	3	120812	142	2017	672	142	1733	3	120812	142	2	8501	10234	86.56	108.05
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	P1-Whole-F	10790	204	67	608	53	218	125	9482	206	67	608	46	218	125	14782	14782	14782	14782	1	112904	14782	14873	14873	14873	14873	1	112813	14873	21	127		252.12	
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	value-L03	916	183	117	358	5	218	125	775	194	117	358	4	218	125	950	237	117	533	4	112904	125	1091	273	133	558	4	112813	217	0	127		252.12	
Participant469	N	Timeline2	P1Ca+15s	1	P1Ca	value-L04	175	88	83	92	2	9801	83	175	88	83	92	2	9801	83	192	192	192	192	1	122487	192	225	225	225	225	1	122453	225	1	9767		205.77	
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	i++	658	329	125	533	2	6085	533	658	329	125	533	2	6085	533	658	329	125	533	2	121292	533	700	350	133	567	2	121258	567	0	12010	6619	30.07	171.7
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	i<x;	1958	245	142	458	8	4744	142	1958	245	142	458	8	4744	142	2008	502	292	850	4	119950	850	2075	519	300	867	4	119933	867	4	7344	7893	154.54	240.1
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	int i = 0;	3165	211	67	525	15	2577	100	2533	230	67	525	11	2969	350	3765	538	142	2041	7	117784	2041	3974	568	183	2066	7	117759	2066	3	2552	7344	88.42	154.54
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	L01-F	1117	102	67	192	11	219	92	1008	101	67	192	10	219	92	1742	871	108	1633	2	115426	1633	1791	896	108	1683	2	115376	1683	4	169	1852	178.64	152.48
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	L02-F	6382	228	67	533	28	1886	167	5749	240	67	533	24	1886	167	7840	1568	167	6199	5	117092	6199	7940	1588	183	6233	5	117059	6233	12	1852	8085	152.48	115.32
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	L03-F	3166	198	92	542	16	8118	92	2858	204	92	542	14	8118	92	3800	1267	825	1800	3	123325	825	3916	1305	858	1841	3	123291	858	9	8085	12010	115.32	30.07
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	L04-F	667	133	75	175	5	12585	75	500	125	75	175	4	12585	75	883	883	883	883	1	127791	883	933	933	933	933	1	127741	933	2	12535	13468	262.76	382.31
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	P1-Whole-F	11331	189	67	542	60	219	92	10116	195	67	542	52	219	92	14781	14781	14781	14781	1	115426	14781	14831	14831	14831	14831	1	115376	14831	33	169		178.64	
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	value-L03	650	217	125	325	3	8535	125	650	217	125	325	3	8535	125	650	217	125	325	3	123741	125	775	258	183	358	3	123683	183	0	8477	10710	160.13	113.11
Participant812	N	Timeline6	P1Ca+15s	1	P1Ca	value-L04	175	175	175	175	1	13143	175	175	175	175	175	1	13143	175	175	175	175	175	1	128349	175	225	225	225	225	1	128299	225	0	13093	13318	156.03	171.26
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	i++	125	125	125	125	1	5801	125	125	125	125	125	1	5801	125	125	125	125	125	1	110178	125	158	158	158	158	1	110145	158	0		5926		119.53
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	i<x;	1192	170	75	283	7	7085	158	1192	170	75	283	7	7085	158	1342	268	133	542	5	111461	333	1417	283	150	550	5	111453	342	1	12301	7418	49.79	110.68
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	int i = 0;	2008	201	108	392	10	1360	175	1666	185	108	392	9	1360	175	2141	306	125	492	7	105737	433	2375	339	167	525	7	105703	467	2	3818	1793	176.16	164.25
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	L01-F	1925	241	75	367	8	527	208	1925	241	75	367	8	527	208	2091	418	233	700	5	104903	700	2216	443	250	733	5	104870	733	2	4343	2968	98.37	95.97
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	L02-F	3458	182	75	392	19	1360	175	3116	173	75	392	18	1360	175	4083	340	125	1000	12	105737	433	4408	367	150	1025	12	105703	467	3	3818	1793	176.16	164.25
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	L03-F	1858	169	75	275	11	319	75	1858	169	75	275	11	319	75	1950	244	75	658	8	104695	75	2133	267	83	675	8	104687	83	3	1793	2093	164.25	169.18
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	L04-F	1374	229	125	541	6	13117	133	833	167	125	250	5	13117	133	1608	804	541	1067	2	117494	1067	1666	833	575	1092	2	117469	1092	2	13092	14184	191.28	170.66
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	P1-Whole-F	10592	196	67	541	54	0	194	9516	187	67	392	51	319	75	13775	3444	550	6824	4	104377	2093	13875	3469	575	6858	4	104377	2093	30	10651	2093	183.34	169.18
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	value-L03	908	182	75	258	5	319	75	908	182	75	258	5	319	75	908	182	75	258	5	104695	75	1033	207	83	300	5	104687	83	0	1793	2093	164.25	169.18
Participant365	N	Timeline1	P1Ca+15s	1	P1Ca	value-L04	142	142	142	142	1	13309	142	142	142	142	142	1	13309	142	142	142	142	142	1	117685	142	200	200	200	200	1	117627	200	0	13251		223.99	
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	i++	1058	132	67	350	8	4005	108	967	138	67	350	7	4005	108	1900	475	92	775	4	230180	483	2000	500	108	800	4	230163	500	0	12979		134.37	
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	i<x;	1750	175	67	575	10	3730	158	1525	169	67	575	9	3730	158	2108	422	92	1275	5	229905	158	2216	443	117	1292	5	229888	175	2		12979		134.37
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	int i = 0;	1108	139	83	250	8	880	108	942	135	83	250	7	880	108	1300	260	83	917	5	227055	108	1425	285	92	942	5	227038	125	0	10662	5088	141.58	92.63
