Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant316	Y	Timeline5	P1Sa	1	P1Sa	P1-Whole-F	4566	120	67	283	38	990	75	2733	124	67	283	22	990	75	18115	4529	175	8457	4	108757	6908	18190	4547	200	8457	4	108732	6933	3				
Participant316	Y	Timeline5	P1Sa	1	P1Sa	value-L03	175	175	175	175	1	4340	175	0	0			0			175	175	175	175	1	112107	175	200	200	200	200	1	112082	200	0				
Participant316	Y	Timeline5	P1Sa	1	P1Sa	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P1Sa	1	P1Sa	i++	350	117	92	150	3	5851	150	350	117	92	150	3	5851	150	375	375	375	375	1	141024	375	383	383	383	383	1	141016	383	2		6226		68.47
Participant513	N	Timeline5	P1Sa	1	P1Sa	i<x;	1383	231	100	592	6	2335	183	567	189	158	225	3	2335	183	1508	302	125	817	5	137508	183	1616	323	125	850	5	137500	192	0	3593	2518	106.28	114.85
Participant513	N	Timeline5	P1Sa	1	P1Sa	int i = 0;	1858	186	75	500	10	1727	175	1858	186	75	500	10	1727	175	1992	249	83	517	8	136900	517	2283	285	108	567	8	136850	567	1	1677	3593	100.5	106.28
Participant513	N	Timeline5	P1Sa	1	P1Sa	L01-F	408	136	100	158	3	268	100	408	136	100	158	3	268	100	408	136	100	158	3	135442	100	500	167	108	200	3	135433	108	0	19292	19483	115.29	258.61
Participant513	N	Timeline5	P1Sa	1	P1Sa	L02-F	3700	185	75	592	20	1727	175	2883	170	75	500	17	1727	175	4441	634	83	1867	7	136900	792	4650	664	108	1908	7	136850	842	8	1677	2518	100.5	114.85
Participant513	N	Timeline5	P1Sa	1	P1Sa	L03-F	2750	183	92	275	15	2543	125	2483	191	125	275	13	2543	125	3641	520	125	2200	7	137716	125	3958	565	150	2241	7	137691	150	5	2518	2668	114.85	200.31
Participant513	N	Timeline5	P1Sa	1	P1Sa	L04-F	3925	145	67	300	27	9676	92	3016	137	67	258	22	9676	92	6199	1550	383	3900	4	144849	3900	6266	1567	433	3916	4	144832	3916	9	15092	15525	305.61	397.68
Participant513	N	Timeline5	P1Sa	1	P1Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P1Sa	1	P1Sa	P1-Whole-F	11374	162	67	592	70	268	100	9382	156	67	500	60	268	100	17248	3450	100	5491	5	135442	100	17440	3488	108	5549	5	135433	108	33	1677	8909	100.5	158.76
Participant513	N	Timeline5	P1Sa	1	P1Sa	value-L03	350	175	150	200	2	6634	200	350	175	150	200	2	6634	200	367	367	367	367	1	141808	367	400	400	400	400	1	141774	400	1	6601		227.17	
Participant513	N	Timeline5	P1Sa	1	P1Sa	value-L04	425	142	75	183	3	10009	183	425	142	75	183	3	10009	183	425	142	75	183	3	145182	183	525	175	92	250	3	145116	250	0	9942	10192	281.26	139.79
