Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L06-F	492	164	150	183	3	11899	150	492	164	150	183	3	11899	150	533	533	533	533	1	316672	533	542	542	542	542	1	316663	542	2		12433		115.5
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L07-F	26	26	26	26	1	14974	26	0	0			0			26	26	26	26	1	319746	26	59	59	59	59	1	319713	59	0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L14-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L15-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L16-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L01	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L04	1133	189	150	250	6	2217	150	1133	189	150	250	6	2217	150	1342	268	150	550	5	306989	150	1483	297	192	592	5	306948	192	0	2175	2367	143.09	201.16
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L09a	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L09b	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L15	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	numbers-L16	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	P3-Whole-F	10450	190	26	442	55	0	275	9408	196	67	442	48	342	133	15000	15000	15000	15000	1	304772	15000	15000	15000	15000	15000	1	304772	15000	30				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	temp-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca+15s	1	P3Ca	temp-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Ai++	425	425	425	425	1	9275	425	425	425	425	425	1	9275	425	425	425	425	425	1	487058	425	450	450	450	450	1	487033	450	0	9250	9700	107.37	329.64
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Ai<x;	1192	199	150	292	6	8592	183	1192	199	150	292	6	8592	183	1458	486	150	658	3	486374	658	1533	511	183	683	3	486349	683	1	8567	9250	134.06	107.37
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Aint i = 0;	1617	231	133	392	7	5317	150	1441	240	133	392	6	5317	150	1733	433	150	658	4	483100	150	1858	465	167	717	4	483083	167	2	7909	5467	84.71	93.72
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Bi++	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Bi<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Bint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Ci++	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Ci<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	Cint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	j-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	j-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	j-L11	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	L01-F	717	143	83	217	5	1484	117	467	156	117	217	3	1484	117	883	294	117	425	3	479267	117	975	325	158	450	3	479225	158	1	1443	1601	122.74	38.37
Participant214	N	Timeline3	P3Ca+15s	1	P3Ca	L02-F	1600	200	75	383	8	3643	208	1392	199	75	383	7	3893	92	1858	929	317	1542	2	481425	1542	1883	942	342	1542	2	481425	1542	4	5467	5809	93.72	241.33
