Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	L07-F	350	117	83	158	3	13307	108	158	158	158	158	1	13699	158	550	550	550	550	1	239029	550	550	550	550	550	1	239029	550	0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	L09-F	208	208	208	208	1	13982	208	208	208	208	208	1	13982	208	208	208	208	208	1	239704	208	275	275	275	275	1	239638	275	0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	L13-F	125	125	125	125	1	14424	125	125	125	125	125	1	14424	125	125	125	125	125	1	240146	125	175	175	175	175	1	240096	175	0	14374		108.85	
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	n-L02	283	142	83	200	2	3108	200	283	142	83	200	2	3108	200	283	142	83	200	2	228830	200	325	162	100	225	2	228805	225	0	3083	3308	100.66	72.21
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	P2-Whole-F	10149	172	75	558	59	0	184	9357	177	75	558	53	233	108	15000	15000	15000	15000	1	225722	15000	15000	15000	15000	15000	1	225722	15000	31				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	total-L02	308	154	125	183	2	2250	125	308	154	125	183	2	2250	125	308	154	125	183	2	227972	125	383	192	150	233	2	227947	150	0	2225		62.34	
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	total-L07a	108	108	108	108	1	13307	108	0	0			0			108	108	108	108	1	239029	108	108	108	108	108	1	239029	108	0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	values-L01	125	125	125	125	1	2100	125	125	125	125	125	1	2100	125	125	125	125	125	1	227822	125	200	200	200	200	1	227747	200	0	2025	2225	400.44	62.34
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	values-L05	692	231	167	350	3	6608	167	692	231	167	350	3	6608	167	725	362	350	375	2	232330	375	767	383	383	383	2	232322	383	1		6983		198.6
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	values-L06	333	167	150	183	2	12657	150	333	167	150	183	2	12657	150	367	367	367	367	1	238379	367	400	400	400	400	1	238346	400	1				
Participant611	Y	Timeline4	P2Sa+15s	1	P2Sa	values-L07	158	158	158	158	1	13699	158	158	158	158	158	1	13699	158	158	158	158	158	1	239421	158	208	208	208	208	1	239371	208	0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	i++	158	158	158	158	1	11948	158	158	158	158	158	1	11948	158	158	158	158	158	1	290026	158	183	183	183	183	1	290001	183	0	11923		92.57	
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	int i = 0;	194	194	194	194	1	14806	194	0	0			0			194	194	194	194	1	292884	194	219	219	219	219	1	292859	219	0	14781		70.53	
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L01-F	2191	219	117	592	10	1733	592	1933	242	150	592	8	1733	592	2441	610	150	1142	4	279811	592	2600	650	183	1175	4	279777	625	5	1699	3224	94.32	90.93
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L02-F	2833	258	125	450	11	399	125	2483	276	125	450	9	399	125	2991	374	167	850	8	278477	850	3233	404	183	867	8	278461	867	1	1466	1699	303.6	94.32
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L03-F	1233	206	167	242	6	7432	183	1233	206	167	242	6	7432	183	1333	444	183	917	3	285510	183	1400	467	192	958	3	285502	192	3	9173	7615	230.75	104.66
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L04-F	483	483	483	483	1	10173	483	483	483	483	483	1	10173	483	483	483	483	483	1	288251	483	525	525	525	525	1	288210	525	0	10132	10657	208.58	65.28
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L05-F	685	171	125	208	4	11948	158	492	164	125	208	3	11948	158	727	364	158	569	2	290026	158	777	389	183	594	2	290001	183	2	11923		92.57	
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L06-F	117	117	117	117	1	12232	117	117	117	117	117	1	12232	117	117	117	117	117	1	290310	117	133	133	133	133	1	290293	133	0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	L13-F	167	167	167	167	1	12781	167	167	167	167	167	1	12781	167	167	167	167	167	1	290859	167	200	200	200	200	1	290826	200	0	12748	12948	191.17	95.07
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	n-L02	575	287	125	450	2	399	125	575	287	125	450	2	399	125	575	287	125	450	2	278477	125	633	317	142	492	2	278461	142	0	8507	8998	189.88	67.2
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	P2-Whole-F	11867	208	67	767	57	0	108	10774	215	67	767	50	191	133	15000	15000	15000	15000	1	278078	15000	15000	15000	15000	15000	1	278078	15000	40				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	total-L02	1483	247	167	408	6	841	408	1317	263	167	408	5	841	408	1508	302	167	533	5	278919	408	1608	322	183	533	5	278911	417	1	1466	1699	303.6	94.32
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	values-L01	483	161	150	167	3	2857	167	483	161	150	167	3	2857	167	517	258	150	367	2	280935	367	583	292	183	400	2	280902	400	1	2824	3224	177.8	90.93
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P2Sa+15s	1	P2Sa	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	int i = 0;	117	117	117	117	1	1220	117	117	117	117	117	1	1220	117	117	117	117	117	1	261361	117	133	133	133	133	1	261345	133	0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L01-F	7880	239	67	983	33	779	192	6666	256	67	983	26	779	192	8822	1103	125	4272	8	260920	192	9022	1128	125	4339	8	260911	200	18	770	3395	31.9	497.56
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L02-F	858	172	133	208	5	454	142	858	172	133	208	5	454	142	933	311	142	600	3	260595	142	1092	364	183	658	3	260553	183	2	4412	595	367.09	78.77
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L05-F	117	117	117	117	1	1220	117	117	117	117	117	1	1220	117	117	117	117	117	1	261361	117	133	133	133	133	1	261345	133	0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L11-F	87	87	87	87	1	0	87	0	0			0			87	87	87	87	1	260141	87	87	87	87	87	1	260141	87	0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	n-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	P2-Whole-F	9883	215	67	983	46	0	87	8582	226	67	983	38	454	142	12209	2442	450	7414	5	260141	595	12259	2452	458	7439	5	260141	595	27	770	595	31.9	78.77
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	total-L02	533	178	142	208	3	454	142	533	178	142	208	3	454	142	533	178	142	208	3	260595	142	675	225	183	267	3	260553	183	0	10003	595	276.06	78.77
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	values-L01	1258	252	67	608	5	5586	150	1133	283	67	608	4	5586	150	1300	325	150	608	4	265727	150	1417	354	175	633	4	265702	175	0	5561	5737	145.73	57.43
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa+15s	1	P2Sa	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	i++	1075	215	67	442	5	9567	175	775	194	67	442	4	9567	175	1175	1175	1175	1175	1	184298	1175	1192	1192	1192	1192	1	184282	1192	2	9550		46.23	
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	i<x;	617	123	75	183	5	7551	100	433	108	75	133	4	7551	100	692	173	75	333	4	182282	100	825	206	92	392	4	182265	117	0	12133	9067	221.36	398.44
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	int i = 0;	342	85	67	117	4	6717	83	342	85	67	117	4	6717	83	508	169	75	317	3	181448	317	608	203	92	383	3	181382	383	0	6651	12133	98.38	221.36
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L01-F	1250	139	67	200	9	693	125	608	122	67	158	5	1210	150	1575	394	100	1217	4	175424	125	1750	437	125	1267	4	175424	125	1	9067		398.44	
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L02-F	2733	144	67	283	19	343	108	2391	149	67	283	16	343	108	3250	650	83	2116	5	175074	292	3366	673	100	2141	5	175024	342	10	3109	3009	85.19	61.73
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L03-F	108	108	108	108	1	6176	108	108	108	108	108	1	6176	108	108	108	108	108	1	180907	108	158	158	158	158	1	180857	158	0	6126	6284	60.55	159.37
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L04-F	158	158	158	158	1	5967	158	158	158	158	158	1	5967	158	158	158	158	158	1	180699	158	208	208	208	208	1	180649	208	0	5917	6126	237.31	60.55
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L05-F	2325	137	67	442	17	6317	100	1841	123	67	442	15	6317	100	3658	914	75	2066	4	181049	2066	3741	935	92	2100	4	181015	2100	5	6284	9067	159.37	398.44
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L06-F	767	110	67	167	7	10834	67	767	110	67	167	7	10834	67	1425	475	167	858	3	185565	858	1533	511	192	892	3	185531	892	1				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L07-F	417	104	75	158	4	12800	158	183	92	75	108	2	13600	75	1366	1366	1366	1366	1	187531	1366	1366	1366	1366	1366	1	187531	1366	0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L09-F	50	50	50	50	1	14950	50	0	0			0			50	50	50	50	1	189681	50	50	50	50	50	1	189681	50	0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	n-L02	283	283	283	283	1	4259	283	283	283	283	283	1	4259	283	283	283	283	283	1	178990	283	308	308	308	308	1	178965	308	0		4543		206.46
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa+15s	1	P2Sa	n-L13	0	0			0			0	0			0			0	0			0							0			0				
