Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L02-F	658	165	100	217	4	571	217	658	165	100	217	4	571	217	817	408	183	633	2	343609	633	908	454	217	692	2	343551	692	1	6770	1204	97.78	221.96
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L03-F	500	125	75	200	4	1787	117	500	125	75	200	4	1787	117	500	125	75	200	4	344826	117	567	142	92	217	4	344818	125	0	8620	6770	88.63	97.78
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L04-F	575	144	67	217	4	4420	158	575	144	67	217	4	4420	158	817	817	817	817	1	347459	817	833	833	833	833	1	347442	833	2				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L06-F	1416	157	83	250	9	5404	208	1183	169	83	250	7	5404	208	1766	294	83	1108	6	348442	1108	1950	325	100	1192	6	348359	1192	2	7820	8020	92.07	244.9
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L07-F	417	139	67	200	3	129	67	67	67	67	67	1	129	67	417	139	67	200	3	343168	67	442	147	75	217	3	343159	75	0		196		133.27
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L08-F	317	317	317	317	1	14111	317	0	0			0			317	317	317	317	1	357150	317	317	317	317	317	1	357150	317	0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L14-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L15-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L16-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L01	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L04	292	146	133	158	2	4420	158	292	146	133	158	2	4420	158	292	146	133	158	2	347459	158	317	158	142	175	2	347442	175	0		4579		123.16
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L06	208	208	208	208	1	5404	208	208	208	208	208	1	5404	208	208	208	208	208	1	348442	208	292	292	292	292	1	348359	292	0		5612		69.72
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L09a	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L09b	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L15	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	numbers-L16	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	P3-Whole-F	7470	156	67	450	48	0	71	6075	160	67	450	38	129	67	15000	15000	15000	15000	1	343039	15000	15000	15000	15000	15000	1	343039	15000	18				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	temp-L08	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P3Sa+15s	1	P3Sa	temp-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Ai++	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Ai<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Aint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Bi++	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Bi<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Bint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Ci++	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Ci<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	Cint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	j-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	j-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	j-L11	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	L01-F	2450	490	92	1683	5	505	150	2450	490	92	1683	5	505	150	2516	839	275	1883	3	536713	275	2591	864	300	1908	3	536688	300	2	9421	11329	65.3	104.67
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	L02-F	267	133	125	142	2	3463	142	267	133	125	142	2	3463	142	267	133	125	142	2	539671	142	367	183	142	225	2	539588	225	0		3605		90.24
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P3Sa+15s	1	P3Sa	L05-F	0	0			0			0	0			0			0	0			0							0			0				
