Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	P2-Whole-F	9134	169	9	358	54	0	167	8541	174	67	358	49	242	75	12092	2418	558	5517	5	186083	1275	12184	2437	575	5559	5	186083	1275	30	9441	3409	76.69	153.75
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	total-L02	408	102	75	133	4	242	75	408	102	75	133	4	242	75	408	102	75	133	4	186325	75	483	121	83	175	4	186317	83	0	5792	5917	51.62	108.12
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	values-L01	1941	176	117	342	11	567	125	1633	181	117	342	9	567	125	2000	222	125	558	9	186650	125	2258	251	125	575	9	186633	142	2	551	692	91.99	92.37
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+15s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	i<x;	233	117	100	133	2	12793	133	233	117	100	133	2	12793	133	283	283	283	283	1	306220	283	350	350	350	350	1	306153	350	0	12727	13077	271.87	275.04
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	int i = 0;	567	189	83	300	3	11294	183	567	189	83	300	3	11294	183	658	658	658	658	1	304720	658	700	700	700	700	1	304678	700	1	11252	11952	166.08	201.82
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L01-F	3516	195	75	325	18	503	108	3516	195	75	325	18	503	108	4100	512	208	1283	8	293930	542	4358	545	250	1292	8	293863	608	7	1728	1045	31.88	294.85
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L02-F	658	165	83	275	4	5428	167	658	165	83	275	4	5428	167	717	358	325	392	2	298854	325	750	375	342	408	2	298837	342	2	5411	5753	76.22	184.04
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L03-F	1183	237	83	442	5	7119	233	1183	237	83	442	5	7119	233	1425	712	83	1342	2	300546	1342	1458	729	100	1358	2	300529	1358	1				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L04-F	1033	129	67	233	8	8669	233	1033	129	67	233	8	8669	233	1908	954	550	1358	2	302095	1358	1958	979	558	1400	2	302054	1400	2				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L05-F	1025	171	83	300	6	11027	225	1025	171	83	300	6	11027	225	1208	604	283	925	2	304453	925	1325	662	350	975	2	304404	975	2	12727	11952	271.87	201.82
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L06-F	361	120	75	167	3	0	120	242	121	75	167	2	170	75	411	206	167	245	2	293426	245	470	235	225	245	2	293426	245	0		14435		227.07
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L09-F	125	125	125	125	1	14802	125	125	125	125	125	1	14802	125	125	125	125	125	1	308228	125	150	150	150	150	1	308203	150	0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L10-F	275	275	275	275	1	14477	275	275	275	275	275	1	14477	275	275	275	275	275	1	307903	275	317	317	317	317	1	307862	317	0	14435		227.07	
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	n-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	n-L10a	275	275	275	275	1	14477	275	275	275	275	275	1	14477	275	275	275	275	275	1	307903	275	317	317	317	317	1	307862	317	0	14435		227.07	
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	P2-Whole-F	8177	178	67	442	46	0	120	8057	179	67	442	45	170	75	11600	1933	392	8074	6	293426	1045	11742	1957	417	8083	6	293426	1045	20	1728	1045	31.88	294.85
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	total-L02	408	204	133	275	2	5619	133	408	204	133	275	2	5619	133	408	204	133	275	2	299046	133	467	233	158	308	2	299021	158	0	5594	5753	151.31	184.04
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	values-L01	717	143	75	208	5	503	108	717	143	75	208	5	503	108	717	143	75	208	5	293930	108	892	178	108	242	5	293863	175	0	3369	2286	88.84	155.33
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	values-L05	233	117	100	133	2	12793	133	233	117	100	133	2	12793	133	283	283	283	283	1	306220	283	350	350	350	350	1	306153	350	0	12727	13077	271.87	275.04
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	values-L06	120	120	120	120	1	0	120	0	0			0			120	120	120	120	1	293426	120	120	120	120	120	1	293426	120	0				
Participant100	Y	Timeline3	P2Ca+15s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L01-F	2866	205	83	383	14	672	150	2758	212	83	383	13	672	150	4441	634	133	1792	7	229810	150	4633	662	150	1808	7	229776	183	2	9972	8547	82.51	111.08
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L02-F	1470	105	54	250	14	264	100	1050	95	67	142	11	264	100	2312	771	100	1987	3	229401	100	2379	793	142	2004	3	229360	142	5	12996		69.83	
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L03-F	683	114	83	167	6	2139	125	683	114	83	167	6	2139	125	917	306	242	375	3	231276	375	992	331	258	425	3	231226	425	2				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L04-F	525	105	67	175	5	2856	75	425	106	67	175	4	2856	75	833	417	67	767	2	231993	767	883	442	83	800	2	231959	800	1				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	n-L02	483	97	67	125	5	13546	125	367	92	67	125	4	13546	125	617	308	217	400	2	242683	400	742	371	292	450	2	242633	450	1	14638	14929	249.66	37.03
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	P2-Whole-F	5743	140	54	383	41	0	98	5016	143	67	383	35	264	100	11759	1960	333	5597	6	229137	5597	11900	1983	367	5597	6	229137	5597	11	9972	8547	82.51	111.08
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	total-L02	608	122	67	250	5	264	100	358	90	67	100	4	264	100	708	177	67	292	4	229401	100	883	221	125	325	4	229360	142	0	1672		139.65	
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	values-L01	150	150	150	150	1	672	150	150	150	150	150	1	672	150	150	150	150	150	1	229810	150	183	183	183	183	1	229776	183	0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+15s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L01-F	3350	197	83	408	17	2611	150	2775	198	83	408	14	3953	217	4498	562	100	1773	8	263893	150	4665	583	117	1782	8	263893	150	1	3903	2761	253.71	371.63
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L02-F	3116	164	67	275	19	1561	225	2483	166	67	275	15	1561	225	4425	737	167	1600	6	262843	1500	4641	774	208	1633	6	262818	1525	6	3694	3061	227.4	308.65
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	n-L02	917	183	67	258	5	2819	242	917	183	67	258	5	2819	242	1067	267	167	400	4	264101	242	1258	315	208	450	4	264043	300	0	2761	3061	371.63	308.65
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	P2-Whole-F	9191	184	67	408	50	15	117	7399	180	67	408	41	15	117	14985	14985	14985	14985	1	261296	14985	15000	15000	15000	15000	1	261282	15000	24				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	total-L02	775	155	92	225	5	1561	225	550	137	92	225	4	1561	225	808	202	92	383	4	262843	383	900	225	108	408	4	262818	408	1	4169	1944	223.17	240.6
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	values-L01	217	217	217	217	1	3953	217	217	217	217	217	1	3953	217	217	217	217	217	1	265234	217	267	267	267	267	1	265184	267	0	3903	4169	253.71	223.17
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+15s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	i++	350	175	158	192	2	13450	158	0	0			0			367	367	367	367	1	216905	367	367	367	367	367	1	216905	367	1				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	i<x;	476	119	67	193	4	0	193	283	94	67	133	3	12942	133	843	281	193	400	3	203455	193	918	306	193	442	3	203455	193	0		193		158.54
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	int i = 0;	567	81	67	100	7	235	100	492	82	67	100	6	235	100	1067	267	92	667	4	203690	100	1150	287	100	683	4	203648	142	1	193		158.54	
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L01-F	392	131	108	142	3	1968	108	392	131	108	142	3	1968	108	433	217	108	325	2	205423	108	517	258	142	375	2	205390	142	1	1935	2685	92.97	85.39
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L02-F	1383	173	125	242	8	1543	133	1192	170	125	242	7	1543	133	1758	440	192	933	4	204998	392	1875	469	192	967	4	204973	417	0	2685	1935	85.39	92.97
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L03-F	467	233	225	242	2	11692	225	467	233	225	242	2	11692	225	500	500	500	500	1	215147	500	542	542	542	542	1	215105	542	1	11650	12192	110.63	70.33
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L04-F	658	132	92	200	5	610	167	492	123	92	200	4	10725	100	667	167	92	208	4	204065	167	750	187	108	242	4	204065	167	1	12192	11650	70.33	110.63
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L05-F	1485	106	67	193	14	0	193	867	87	67	133	10	235	100	3659	732	208	2058	5	203455	335	3751	750	225	2100	5	203455	335	3				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L07-F	425	85	67	100	5	6659	75	258	86	75	100	3	6659	75	1183	1183	1183	1183	1	210114	1183	1216	1216	1216	1216	1	210081	1216	0		7842		269.55
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L09-F	133	133	133	133	1	7859	133	133	133	133	133	1	7859	133	133	133	133	133	1	211314	133	150	150	150	150	1	211297	150	0	7842		269.55	
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L10-F	142	142	142	142	1	8409	142	0	0			0			142	142	142	142	1	211864	142	167	167	167	167	1	211839	167	0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	L13-F	217	217	217	217	1	10209	217	0	0			0			217	217	217	217	1	213664	217	217	217	217	217	1	213664	217	0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	n-L02	192	192	192	192	1	3384	192	0	0			0			192	192	192	192	1	206839	192	192	192	192	192	1	206839	192	0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	n-L10b	142	142	142	142	1	8409	142	0	0			0			142	142	142	142	1	211864	142	167	167	167	167	1	211839	167	0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
